noop,fork-simple,vfork-simple
41,69133,23352
41,68313,23696
49,68732,27430
41,65367,26420
49,72055,23229
49,66392,24762
50,69527,22851
49,71390,22810
41,67501,23442
41,68264,27298
41,69290,23794
41,73631,23688
41,69289,23384
49,70266,24156
49,68683,24164
41,75526,23212
41,72613,24492
49,69125,27429
41,73023,23549
41,67763,23499
41,66418,23458
41,68551,22367
49,70685,22515
41,68272,24262
41,65835,24976
41,71193,23540
49,72293,24533
41,68510,22268
41,69987,22071
50,73639,24024
49,73491,22950
49,68198,23548
41,68510,23515
49,72194,27011
49,67788,21882
49,68699,23975
41,73253,24401
41,75304,24591
49,72351,23663
50,66722,24295
50,70643,24886
49,65794,24927
41,66779,22769
49,71563,24312
50,68789,23515
50,65433,26084
41,64751,24000
49,71645,24952
49,66286,26814
49,68100,25920
49,65909,25706
50,71751,25321
41,72876,23335
41,69347,23647
41,70249,22892
41,74131,24368
41,67197,24139
41,67993,23893
41,76700,24697
41,66574,23721
49,70578,23318
50,69182,24992
41,75584,24090
41,68485,23114
49,69511,33198
41,71595,24246
41,67140,25838
49,67370,23368
41,69077,24583
41,74828,23491
49,72293,23040
49,66746,23869
41,70487,23844
41,64587,24976
50,65564,25066
41,65465,24033
49,71062,23762
41,69740,25288
49,68149,23967
50,65031,27635
49,71776,26929
49,68075,25387
41,65359,22794
41,69569,22474
41,65679,21809
41,65835,22695
49,69881,23220
50,73598,25756
41,66172,27355
41,66910,25165
41,68059,22818
49,73138,23270
49,67804,23458
41,66385,22900
49,73015,23327
49,68256,29866
49,69552,26248
41,67903,23237
41,74271,22900
41,68469,23893
41,67763,22876
50,74401,23516
50,75116,25107
49,67230,24188
41,69248,27438
49,68683,23516
41,66549,889327
50,67427,30072
41,236039,27060
41,73680,25436
41,65909,27897
41,65885,29021
41,73459,24861
49,68535,26798
41,71768,26083
41,67099,25944
41,75173,26182
41,66639,25460
41,67787,24123
49,66582,24443
41,74090,24147
41,67681,24484
41,66573,24902
41,73917,24229
41,69215,23827
49,66467,24246
41,67952,23188
41,70479,27462
41,65359,24237
41,66246,25370
41,68526,23910
41,76412,26002
41,70808,23630
49,69684,22449
41,77529,22835
49,67771,24328
41,67583,24377
41,75280,24902
41,72022,24828
49,63439,24771
49,66467,23975
49,70930,24114
41,63620,27634
41,66376,24328
50,69413,24738
49,73360,25042
49,68830,26198
41,66713,23581
41,67394,24336
49,77939,25190
41,69831,23565
49,68420,24328
41,71054,26067
41,66196,24542
41,68141,25074
49,72859,24599
49,71317,24205
41,68543,24270
49,90329,27175
41,71169,25395
41,66598,23729
41,66746,25805
41,68904,24172
49,73663,23876
49,70152,25214
41,69207,23836
49,70496,24000
41,74114,23999
41,67600,23195
41,66779,24599
49,73220,25427
41,65974,24853
41,78201,24705
41,63972,24788
50,71858,38145
41,66023,24139
49,67706,23384
41,70069,24533
49,68116,24722
42,63266,24295
50,77496,24040
49,58631,25698
49,63455,25059
50,62027,24673
49,62438,23909
41,65811,24369
49,63316,24869
49,63389,23729
50,62372,23909
49,62898,26872
41,59853,22974
41,62028,24106
49,61617,23311
42,68411,22826
49,61478,23958
41,62716,23844
49,60451,23778
49,58532,24927
49,58664,23984
49,61183,24418
49,60460,24714
41,63890,23934
41,61642,24016
41,60837,24057
41,63497,23737
50,63234,27716
49,63217,24640
50,67173,24361
49,63972,24820
41,63767,25682
50,60706,23606
50,62897,24730
41,63201,23819
41,60001,28734
41,59763,24008
49,65859,25641
41,88548,26543
41,73869,24352
41,62175,22589
41,67222,23910
49,60255,25747
41,63505,31294
41,67304,22301
41,61864,27184
49,66820,23056
50,62553,24008
42,72424,22515
41,64932,25428
41,73532,24714
49,72309,23605
49,66425,24919
41,69757,24910
41,68436,23458
41,74607,23934
49,69150,25198
41,70677,24057
41,62200,27668
50,64900,23499
41,59016,23236
49,60608,27462
49,63726,24689
41,64374,25796
41,63053,23827
41,63545,24024
41,64481,26708
49,60493,26847
41,61979,24615
41,61585,25903
49,78964,26215
41,73918,23064
41,63890,22712
49,71440,22826
50,68994,27273
41,69314,23614
41,69084,22835
41,70324,28135
42,70349,23508
49,71866,24804
41,70094,25952
41,68592,23573
41,72285,24779
49,72128,23384
49,69815,25115
49,77889,27807
41,69749,24574
49,70594,24566
41,73647,24320
41,71078,24361
41,75017,26683
49,81745,27700
41,74746,24057
49,65827,27519
49,77143,25912
49,79678,24156
49,71292,24164
41,82172,24525
50,75157,26732
50,66721,24779
41,73409,23425
41,80737,26650
49,67796,24041
41,64900,24541
41,66319,24024
41,77987,29448
50,68182,23598
50,68461,23015
49,65268,26280
41,70446,26330
41,66459,23269
41,66311,24557
41,74040,26691
49,67550,22859
41,66442,23368
49,65991,22900
41,67123,23573
41,68568,27027
49,65022,23590
49,69782,25805
41,64465,24648
49,64128,26912
41,66360,28545
41,71382,24107
49,66541,23352
41,71694,26100
49,67337,25772
49,70176,24902
41,66130,23368
41,65671,24361
41,70200,24443
41,68231,25985
41,64170,23860
41,67280,28701
49,70889,23040
50,65335,23778
49,67345,29826
49,70020,24524
49,64382,22457
41,67066,23688
50,67616,25920
50,74681,26921
49,66581,24016
41,65515,26026
50,65744,24172
41,71447,24410
41,66589,23302
49,64325,26035
41,70135,24049
41,67682,26288
41,67247,26461
41,63472,24435
41,67944,26855
41,64267,24336
41,67082,26905
41,77126,24213
41,82640,23367
41,75788,26076
49,71086,23097
49,67771,24467
41,66754,24139
41,64514,25649
41,65515,22933
49,69560,25329
41,65802,26305
49,64826,26404
41,70529,24574
49,65581,27323
49,63512,25182
49,63857,23401
50,70102,22736
41,65736,23442
41,66533,24960
41,64686,27372
49,68551,22563
41,66105,26051
49,64818,23729
49,81672,23991
49,67550,25968
41,67328,22794
41,65868,22671
49,71177,26469
41,65310,24862
49,65079,28266
41,72392,23466
41,69216,23081
41,66229,22876
49,65055,24566
41,69109,22851
41,67000,29128
41,69371,23828
41,68731,24837
50,90461,24098
41,67525,23426
49,69109,23154
49,68314,25115
41,66245,25698
41,66869,27159
50,66467,27438
41,71447,25140
41,65130,23130
41,64063,24172
49,70627,24590
49,65236,25165
41,66294,21891
41,65876,25567
41,78324,26461
41,67074,23343
50,64695,23376
41,66270,22867
50,69347,25206
41,69823,22942
41,65851,24483
41,74779,28808
41,72022,22991
49,66204,23442
49,66819,23163
49,67558,26781
42,68494,23155
49,66548,23393
50,69618,30613
49,63791,26781
50,66327,23409
41,64383,23368
41,68715,25403
49,67485,22080
49,65670,21636
49,205530,23991
41,71620,21563
41,63841,29079
49,65342,22227
41,69938,25074
41,66418,22744
49,63652,23811
41,66844,23327
49,70939,22687
41,63906,22186
50,64046,24460
41,65532,23942
41,69962,23680
50,64965,21940
49,66393,25124
49,71029,22548
50,66106,22375
41,65014,25731
49,65368,25600
41,69257,21580
41,66795,23868
41,67656,24189
50,71473,23310
49,64407,22096
41,70070,22022
49,65941,24402
41,70291,25427
41,65195,24172
41,68527,22121
42,72474,22137
49,72195,21382
41,67755,22744
41,66836,25551
49,71866,25099
41,64489,24779
49,66417,23737
41,72638,22441
41,74804,23286
49,67320,22096
41,66360,24460
49,67451,22088
50,64785,22416
41,65187,24607
41,64833,23040
41,73286,22999
41,67690,22154
41,69174,24640
49,65425,22843
49,70463,27413
49,66089,24632
41,67017,25305
41,69692,22564
41,66245,23302
58,63603,25050
49,67131,22596
49,70274,22170
49,65687,22777
41,66458,22367
41,70947,24500
41,65154,24131
41,66114,25534
41,65671,23261
41,67460,22572
49,63767,44274
41,63365,27290
41,66057,23836
41,70348,26166
41,65942,23737
41,64809,23589
41,69733,24049
49,65219,22842
41,65835,23573
50,66943,23310
41,69167,22597
49,64292,27339
49,66221,21940
41,64850,22736
41,70127,24951
41,66221,22753
41,69093,25698
41,79071,22088
41,66606,25132
41,64974,25279
41,67837,22613
49,69438,23065
49,66138,21998
41,65441,22794
41,132605,22416
41,72383,24230
41,65901,22842
41,65170,26043
49,66762,25058
49,64317,22925
41,66762,22351
41,65917,22531
41,69782,27897
41,66335,23499
41,65064,22736
41,91798,24935
49,67927,22827
49,66188,23269
49,70635,24295
50,72104,25017
49,68839,22704
49,64900,22621
41,67049,25140
49,71316,26191
41,66844,23196
49,73179,22900
50,78997,24270
41,66647,26461
49,68502,24328
41,65843,24090
49,70053,22506
41,66918,25345
41,66549,22063
49,162646,24738
41,70430,22284
41,65597,23983
41,65925,27496
50,75501,24475
50,63439,23622
49,62413,27963
41,65564,87146
49,67165,25837
41,65868,24960
41,65860,26232
50,68198,22622
41,65088,25739
41,66106,23532
49,65826,27774
41,73212,24238
41,63537,24188
41,62265,25255
41,70873,23877
41,65851,23015
49,65564,23934
49,67247,25501
49,67616,26034
49,65737,22875
41,66056,23934
49,65400,26954
50,70093,24287
41,66015,23425
49,66368,25649
49,68166,23647
41,64489,26650
41,64522,25206
41,65335,24952
41,68240,23786
49,65220,23647
41,66844,25247
41,72014,23434
41,65769,23696
41,66237,26667
41,64317,24590
41,69109,24081
49,66688,27683
49,64219,26437
41,66606,24041
49,69963,24270
41,66475,27347
41,64637,26822
41,67812,22490
50,61486,24279
49,65474,25986
49,64136,23352
49,76166,41452
41,68075,24467
41,65022,25469
41,65695,28446
41,68141,23975
41,63349,31647
41,66959,24361
41,75436,23861
50,69470,38654
41,66163,25239
49,67460,23541
41,69405,24812
41,66959,24386
41,67427,23958
41,69249,24705
49,66286,24131
49,65359,24410
41,66655,22859
41,70135,22293
41,64547,28570
41,65654,23917
49,67148,28668
41,165765,26429
49,70512,23589
41,66327,25346
49,68239,25288
50,63332,25707
41,65622,27167
41,65917,23746
49,69109,23548
49,66434,24435
50,68272,24845
41,66106,24640
49,65203,27585
41,73031,23171
41,65441,26207
41,69158,26043
41,66853,27430
49,66721,24672
41,63636,24935
49,68518,25575
41,83493,24812
49,65646,23975
41,67657,27208
49,70331,24189
49,68912,25608
41,66302,23876
49,69577,27159
41,64719,23902
41,68001,23622
49,70775,26436
41,166003,26863
41,69520,27355
49,66040,24870
49,75896,25748
49,68050,23860
41,65375,24017
41,68001,25862
41,68379,23746
49,66836,28849
41,68592,24394
49,69889,26215
49,64899,24516
49,66861,23975
50,65474,27594
49,68600,24508
41,67640,23672
41,68288,26740
49,66015,30671
41,70701,24360
41,62791,23713
49,65572,23746
49,74287,24254
41,66886,24550
41,65818,23869
49,64825,28365
41,71300,23491
41,66393,24657
41,66770,28242
41,68625,24738
50,66491,26412
50,68009,23327
41,66384,26822
41,86276,31327
50,75731,24714
49,67131,26084
41,67041,24984
41,69527,26355
41,68092,25616
41,66418,27774
41,68740,26535
49,65244,27626
49,66631,26371
41,65580,25641
41,71751,24262
41,65376,24590
49,65614,27864
41,67788,23696
41,63381,23024
49,63635,32705
41,65268,24057
49,75747,26920
50,64628,25904
41,65195,28438
42,64883,26198
50,66984,25239
50,66253,28143
49,62167,28554
41,68707,25772
49,66393,27019
41,66073,27101
50,64605,25198
49,69454,24393
49,65728,24360
49,63316,27741
41,68067,28127
49,63562,24164
41,65999,26987
41,64677,23294
50,69790,24090
49,67641,27774
49,65072,25345
41,65022,25264
41,70028,26748
41,68338,25419
41,65638,22646
41,70824,24049
41,64834,36816
49,67009,23836
50,68789,27208
41,72186,22343
41,70479,22933
41,66213,22785
41,67205,23712
41,69281,23696
50,65622,23359
41,67091,22277
41,71448,22261
41,71521,22613
50,67681,23393
41,66886,22950
49,68453,22637
41,69084,22391
41,68526,22867
49,69765,23253
49,71874,25863
41,69676,22884
49,64424,23524
49,70479,22269
41,65573,22490
41,67148,22113
41,68969,22818
41,234898,22433
41,71275,24591
49,67230,22391
41,70242,22211
41,66048,22679
41,67197,23294
41,65105,28168
41,77372,23999
49,71144,22047
50,66384,26576
49,69881,23286
49,65630,22687
49,67493,22720
41,65457,23475
41,76823,22638
41,66819,23466
49,65015,22613
50,63176,23433
41,68305,21989
42,67813,23064
41,65375,22548
49,67788,22490
49,66803,22474
49,63619,23499
49,66032,26880
41,72917,22359
49,66040,22777
49,65663,23746
41,70857,23491
41,66581,23639
41,64030,22654
41,64777,23688
41,70372,22966
41,68026,24943
49,64103,23261
41,63931,23828
41,75600,23007
41,64661,24377
41,66294,23064
41,70307,22974
49,65080,28127
49,65851,22260
41,65621,23401
41,68461,23589
41,65252,23631
49,65023,23942
42,68058,23401
50,64055,37144
41,64178,32491
41,67640,24500
50,70537,22235
41,74369,23286
41,67862,24722
41,67574,24114
49,70791,23409
41,66491,24672
41,67418,28036
41,70758,23738
49,78562,24279
41,69519,24115
49,64678,23803
50,67591,24435
50,64268,21489
50,64243,21956
49,67969,24017
50,71595,23918
50,65744,22761
41,67853,23696
41,70110,22622
50,65818,23089
41,65220,22827
41,64398,25863
41,67960,23671
49,70389,23360
49,64875,22818
41,69806,21981
49,68576,22145
41,65392,22745
41,68140,23286
41,69700,22720
49,67091,23015
41,66885,22121
49,65474,22589
50,68141,22441
49,65449,23105
49,66032,24032
49,73441,23745
41,66327,26371
49,69634,23508
49,69733,21818
41,70077,22950
49,64858,22933
41,65580,21670
49,66795,23121
41,69552,23196
41,65695,24517
41,64530,22039
49,69142,24795
41,66795,23130
41,65457,22014
41,68657,22154
41,73359,22917
41,67197,26445
49,67493,22359
41,70742,23056
41,65614,22531
49,66918,24139
49,68567,25148
41,67993,25411
49,66656,25411
49,65187,24205
49,65564,24099
50,70447,23984
49,65055,24484
41,66696,24123
49,69585,24713
49,63431,22942
41,66122,25329
41,64267,28619
41,67370,24163
49,62659,24008
41,66426,24066
49,69249,24599
41,65384,24114
49,74337,24738
49,68649,24657
41,68731,24024
41,64637,23664
41,63619,22679
41,66032,23794
42,70611,26503
41,65761,23483
41,68157,23622
49,69617,28348
41,63882,28160
49,69708,26297
41,64350,25846
41,71488,25246
41,64439,24483
41,65531,25345
50,74122,24706
41,68313,28808
41,65129,27233
41,66886,25058
50,70004,24344
49,64227,26010
41,166946,24533
49,67090,25132
41,66269,23565
49,67296,31679
49,63660,25255
41,67582,26412
49,65146,24254
49,66171,24327
41,63996,24188
41,68116,23302
41,63365,23679
50,64062,28808
41,67452,23836
41,68338,25624
49,206687,23729
49,67246,25591
49,67131,24279
50,65146,23581
41,63430,23713
50,64768,32090
49,71727,26265
41,65277,23958
50,64153,22974
41,70167,24320
41,65695,25304
41,66959,24131
50,65564,24632
41,68296,26256
49,65080,23376
50,68149,27856
49,66344,23573
50,68231,27175
49,67090,24246
41,64128,22818
49,67247,25928
49,66253,30326
41,66828,24099
41,64670,22966
41,68895,25058
50,67722,23697
50,66762,23532
49,70931,22933
41,65810,29792
41,69298,34904
41,67230,29538
49,71021,25772
41,65228,23179
49,63456,25550
41,65425,25887
50,71086,23967
49,64054,27470
41,66787,26749
49,66418,26124
49,63947,23967
41,66286,23999
41,63496,22720
41,67763,25001
49,66229,23524
41,65843,23393
50,67065,30384
50,68715,22875
50,66959,23253
50,65975,25567
41,72210,22637
41,65646,23532
42,67960,24024
49,65958,29685
49,67517,26042
49,67000,24984
50,66089,23097
41,71358,28685
49,71176,23220
50,64432,22884
50,64686,22924
41,69873,23754
41,65679,24303
49,65646,24894
50,65974,24394
41,69002,24295
41,64900,25895
49,65744,24902
41,71924,28356
49,65253,24402
50,68436,25772
49,66072,25911
49,70512,24328
49,66425,24615
41,64883,24713
50,67862,23876
49,66204,25756
42,64826,25222
41,65203,25132
49,67812,25148
41,66229,24139
41,65441,23720
49,67000,23984
49,70496,24164
41,65220,27847
49,65228,23786
50,73040,24025
41,66196,24426
41,65375,24033
41,66459,23803
41,73713,23458
49,64776,24278
49,65129,24795
50,68600,23056
41,67616,24344
41,70373,23598
50,64185,24180
50,69610,24894
50,65646,25969
49,65088,23138
41,66163,29005
41,97829,22835
41,71398,23951
41,68551,23106
50,72966,23146
41,67509,23548
49,65343,23876
41,66081,22924
49,69216,22563
49,72211,22711
41,70446,22999
49,72219,23737
41,67123,23302
41,66524,23286
49,68690,22974
49,73532,28660
41,67451,23302
50,68608,22752
41,72892,22769
50,71135,22515
49,65958,23376
41,74139,23786
41,73532,22138
41,69322,23269
49,72178,23532
41,67279,23154
49,79136,23852
41,65458,23425
41,67756,23482
49,68559,23721
41,68248,24787
49,232642,27955
49,68756,22777
41,68715,22392
41,65736,22868
41,67632,22104
49,64539,24788
50,76199,23942
41,75034,21423
41,86522,22843
41,70841,27635
41,64604,23737
41,63825,25009
41,65588,23787
49,69626,24525
41,75543,24525
41,70471,30728
41,65187,24344
41,70800,27069
49,69815,26608
49,66795,24549
49,71382,24295
49,67566,24205
49,65113,25378
49,66335,23951
49,69995,23564
41,65170,28349
49,66040,27610
41,70520,24984
50,65867,23647
49,63053,26297
41,76059,22744
50,64013,28479
42,73376,26478
41,71620,26134
49,68871,22917
49,70439,24664
49,69765,25526
41,71300,23483
49,73270,23056
41,72843,22999
49,71726,23819
41,71349,26839
50,73056,22728
41,68879,24205
41,70577,24057
41,71480,23483
41,72432,29530
41,72268,25657
41,75009,22917
41,71398,25715
49,73876,25985
41,68813,23040
41,66549,23031
41,68698,23663
41,76363,23393
41,67254,23614
41,68198,24394
41,71374,30990
41,78267,24303
49,69790,24287
41,65433,26362
41,66532,24180
41,63349,28841
41,69257,25264
41,70348,25140
50,73787,26436
41,71391,23064
49,67895,24492
49,67140,24861
41,66893,23450
49,69822,23705
41,67394,26683
41,78989,25026
41,70430,27184
41,69330,26527
49,67009,24016
49,67370,24377
49,72047,27602
41,66040,26108
41,73039,24943
41,68977,23738
41,70841,26166
41,70184,23425
49,69979,24476
49,69142,23984
41,73754,27200
41,168743,23524
49,73811,23015
49,72498,26453
49,69232,27158
49,69372,23680
49,63652,24148
49,72506,29276
41,66557,23105
41,66015,23959
49,70594,25189
41,69527,23877
49,68050,26289
41,70997,26584
41,72703,31581
41,65441,23958
41,67550,23647
41,67025,24483
41,67320,24484
41,67952,24204
49,67353,23794
41,68674,23811
50,64062,24024
41,71447,27593
41,72284,24345
41,71743,24853
50,68067,23664
41,66942,23121
41,67739,21497
41,70923,21850
41,83642,23105
50,68058,22104
41,70914,22523
41,67567,21923
41,65794,22006
49,67517,23040
41,74394,784057
49,67755,24254
41,66311,31655
41,70783,32779
41,67181,22572
41,66598,23499
50,67296,22187
41,75108,22383
49,68617,21251
41,72712,21834
49,69355,22523
49,70988,23163
50,66491,22096
41,71209,21784
49,73302,21981
41,69273,21941
49,66581,22671
41,71243,23097
49,69101,22433
41,64867,26084
41,68518,22211
49,71940,22162
50,70660,22047
41,69544,21193
41,68182,22564
49,75666,23401
41,68395,22622
41,69158,23344
41,71948,23918
41,71284,24508
41,66229,24025
50,67928,25255
41,71062,21711
41,70028,23344
49,69223,27003
41,65966,22416
50,73540,22088
41,67361,22474
41,74263,22301
49,72654,25410
41,71202,23179
41,69930,22974
50,69527,23146
41,70446,23434
50,80384,22507
41,68649,22860
41,66073,22917
42,72128,23015
41,66688,22646
41,67312,22482
49,70840,26379
50,66336,23138
49,79703,23417
41,71611,22113
49,71152,22736
49,67558,23278
49,64719,22843
49,68683,22942
41,71160,22654
41,66361,23688
49,66368,23204
41,72449,23721
49,65154,22695
41,68166,22925
41,68083,23614
41,72006,23705
41,66393,26929
41,69347,22589
41,71431,23500
49,66040,23327
41,67616,23277
41,69150,22317
41,69577,23212
41,68691,22867
41,69716,23737
41,66466,22851
41,70643,23261
41,67435,22630
41,65638,24993
42,72457,23762
49,67616,23860
49,68978,23614
41,67263,27979
41,71399,26289
41,65113,25230
49,67009,23458
49,65949,30482
41,70537,23507
41,65130,23417
49,69150,22777
41,71152,23483
49,66935,27356
49,65901,23606
49,68141,23319
41,71612,23245
49,68502,21907
41,66704,22531
49,78751,26838
41,67049,24254
41,65515,23991
49,67386,21596
50,69191,22293
49,66622,22260
41,77758,23212
41,68789,22408
41,72589,24755
41,85176,22753
41,66614,24714
41,75912,22654
49,66466,23195
49,150732,21595
49,71563,21924
49,73688,24468
41,67156,25419
41,64219,22358
41,69634,25772
49,64719,22096
49,67074,21457
41,64251,22359
49,69232,24148
49,65449,22671
41,66032,22744
41,68838,22604
49,68773,23951
49,68428,22285
41,68961,22088
41,68600,25001
41,69848,23417
50,69396,212428
41,82673,29366
41,67812,22605
50,65014,22629
49,67739,21366
49,66680,24516
49,72375,24385
49,69749,23532
49,65572,23409
49,70348,22843
41,68001,24254
41,65597,23655
49,69126,23507
41,71037,23106
41,72580,23499
49,69446,23311
41,66484,23655
41,71267,27561
41,64390,23540
49,65564,22285
49,71875,23056
49,65974,22916
50,66935,23195
41,65646,23499
41,69905,23138
50,66672,22974
49,69675,23910
41,69593,22146
49,66032,23155
49,68977,25124
41,63439,22178
42,71086,23203
41,65129,27979
41,68371,23811
41,66844,23286
49,68953,23688
41,66893,23827
41,65441,25436
49,91051,23680
49,69487,22851
41,120846,23631
41,68133,23433
50,68929,23507
49,65138,23754
41,65875,23852
49,68617,22851
41,64966,24779
49,66795,22802
41,68100,27429
49,70988,23056
41,63431,23417
49,66532,23311
49,69814,23482
41,68674,24410
50,66606,23770
41,69109,22933
41,70101,24262
41,67590,22859
41,81927,25436
41,69216,23097
49,68444,23154
41,67665,24106
49,69495,23860
49,69027,23705
41,71193,26954
50,67115,23163
41,64325,23434
49,69626,23565
41,67738,22753
50,68100,23237
41,68165,23072
42,74730,23138
49,65794,23294
41,67837,24320
49,76502,22752
49,66877,23311
41,68100,22350
41,71243,23983
41,73310,23467
49,68658,22695
50,65999,43545
41,65572,24985
49,67927,23926
49,65991,24582
49,68403,25928
41,69634,24902
41,67296,25854
41,68510,23950
41,63808,24631
41,71456,26125
41,67525,23819
49,65515,26108
49,68133,24566
49,71554,23425
49,66524,26092
41,67501,27355
41,72260,23040
49,67755,26592
41,65597,26379
42,66451,22441
41,71505,23967
49,68247,23138
49,68395,23606
41,73869,21907
50,66516,22761
49,67378,26174
49,70193,21562
49,73729,22901
41,66992,25780
41,71932,23203
49,68215,23138
49,71587,27191
41,68084,24968
41,70668,24828
49,75485,23696
49,65728,23048
41,65424,22867
49,66418,21424
41,68222,22359
41,67000,24222
50,69560,21702
41,68477,25542
49,74435,26330
49,67024,23434
50,66369,22876
41,72260,23237
49,65384,25607
49,66532,27955
49,70061,23631
41,71431,25189
41,65293,22752
50,65170,23195
41,69306,30293
41,65515,25927
49,66820,22958
41,68099,23541
49,68649,25477
50,66623,26116
41,67009,23056
41,65138,22605
41,72120,25657
49,66582,23466
50,65056,22383
50,74402,25058
41,68001,23007
49,66311,25731
42,66343,24386
50,69987,25263
41,66516,23057
41,72276,23171
50,75994,27511
41,71448,24213
49,67944,24878
50,69208,26330
41,74336,26888
49,68281,22178
41,199228,23122
42,854623,21792
50,68420,25714
41,68354,22966
41,67082,22957
41,76264,28718
41,68346,23893
41,66409,23138
41,65006,26388
50,69593,23024
42,67180,22630
41,68592,23729
50,68329,25985
49,71915,25304
49,68945,24409
49,64431,21678
41,70841,22351
41,69511,22358
49,67066,36693
49,66885,23975
49,73269,25165
49,67353,24836
50,65556,25658
49,72670,24041
49,70258,23466
41,63857,24131
41,69560,25173
49,72555,24311
41,65047,24237
49,70980,23254
49,68805,25674
41,72506,23418
41,66344,23836
49,73606,23229
41,70882,27594
49,68912,24492
49,66040,23639
49,66771,24106
49,69019,25616
41,68584,23450
41,65432,23277
41,67173,24566
41,69397,24599
41,70512,24286
41,71193,23934
41,73105,25452
49,69716,24722
49,66746,24911
41,70209,23852
41,72646,23343
50,67509,29013
49,69519,22761
49,68157,24221
41,71021,25887
49,66319,23762
49,71078,23015
50,71440,23220
49,65113,23015
41,65671,23893
41,70816,22785
41,70290,23754
41,68625,23811
41,68649,24656
49,69257,24435
50,72490,24262
49,68403,25469
41,64645,28808
41,75132,24188
41,67485,23204
49,70053,23097
41,68362,25050
41,72366,25280
49,66771,24246
41,67369,24508
41,76240,25436
49,67854,23671
41,67156,24697
49,67739,23959
41,72343,22794
50,65728,23532
41,65843,24836
49,72211,28250
41,64801,24336
49,67435,24098
41,69445,23877
49,71834,23171
49,66278,24533
49,67936,24484
41,69175,23442
41,70586,24369
49,64851,25641
49,68665,23532
41,90649,23310
41,65843,23680
41,67139,22793
41,67805,22753
41,71333,22326
49,68838,25715
49,66172,23155
41,67911,22917
49,70865,24689
41,67919,23458
49,68452,27249
49,69798,23901
49,69659,22990
41,67607,23582
49,66237,29858
49,72129,25780
50,67082,23508
49,69536,23064
41,73803,24705
41,67057,23343
41,65802,24254
49,70602,27659
49,68124,23778
41,66302,23392
41,65039,23942
50,66254,22843
49,70972,24418
50,65253,26355
41,91584,23762
41,76330,23253
49,69716,24615
49,69676,22949
50,68928,22957
41,71628,23097
41,68871,25682
41,76109,23311
49,76125,23868
49,64054,26633
41,67788,24073
41,71522,23229
50,69093,23704
49,68986,26379
49,70085,24189
41,68666,22810
49,70553,23434
41,70488,23007
41,69618,23031
41,72703,24024
41,71152,25657
41,305468,23910
41,77832,23573
41,70290,23319
49,73827,27208
41,74960,24426
49,71915,24336
49,72605,26904
41,66861,24073
49,68593,24024
49,66443,24673
49,67271,24008
41,66467,24689
41,65999,24377
50,66762,26272
41,117236,25001
41,68346,25419
49,68855,24156
49,65491,24123
42,68518,23844
41,69650,28513
41,66598,27987
49,65629,24729
49,92306,22187
41,67000,23204
41,63734,23434
50,66696,23548
50,68058,24213
49,65072,25518
41,64382,25912
49,67386,23844
41,72202,21826
41,67624,21554
49,69224,22104
41,71776,23844
41,67410,25452
49,66967,26945
50,72112,24993
49,70964,23401
49,68526,28274
41,67723,31179
41,72605,22195
41,65999,26782
49,65096,23147
49,126393,24016
41,68280,24081
50,63283,23688
49,64982,23294
148,67066,24040
50,71899,22933
50,63537,23105
50,68026,23655
41,69667,23409
50,65736,24065
41,64514,24837
41,65490,23860
41,68379,27019
49,63668,24550
49,67689,23984
41,71276,23081
41,64407,23121
41,64448,24115
49,68281,25346
49,72162,23827
49,65622,27749
50,65260,23179
41,65819,23097
49,74007,22695
49,64612,25140
41,65917,22941
49,72284,24509
49,67320,23581
50,69626,27241
41,65507,24697
49,69051,23852
41,63447,24632
41,64030,24196
41,64694,23573
41,70651,24607
41,66040,24361
41,70258,27051
50,71932,23786
49,65030,24123
41,65432,24278
41,66229,23154
41,70283,23278
41,66073,25485
42,65852,23138
49,66171,28176
49,73261,24163
41,66655,23680
49,65433,24270
50,73015,25140
49,68682,23368
49,65572,25361
49,75182,22892
41,74861,27742
49,65884,24057
50,65630,24525
41,72711,23876
50,68707,24402
49,66885,23524
50,154064,24238
49,71496,25682
41,67402,28611
41,66532,25583
49,69396,25140
49,70906,23762
41,66844,23934
41,66484,25666
49,70258,27791
41,65966,23869
41,67952,27774
49,65195,25156
41,70915,24222
49,67090,23548
49,71382,25846
41,70865,25543
49,69585,26100
49,65515,23975
41,66762,26674
41,69281,24681
41,65334,23072
49,66007,24115
41,65375,27889
41,71677,26879
49,65031,38006
49,65507,350971
41,68280,29472
41,66262,23844
41,72301,24369
41,67336,24583
41,68912,25419
41,64390,24985
49,66048,24926
49,65655,23983
41,68166,26297
42,66007,24460
49,63857,25485
41,67427,24172
41,65211,24295
41,65097,24270
41,67550,30276
41,71448,23967
41,65695,25690
49,67221,22966
41,65695,25854
41,69938,24057
41,67402,24033
41,65852,25911
41,69593,25501
41,65211,24926
49,65253,25821
49,65276,25066
49,68855,24812
41,65153,26002
41,65769,23631
49,70250,24516
41,66901,28472
41,65228,23385
49,66031,24615
41,70241,25772
41,64390,23802
50,64735,24155
50,65638,24385
49,69634,29505
49,64571,24550
49,72251,24451
49,72203,24574
50,64842,24927
41,65671,24197
41,66410,24279
41,71194,24196
49,64513,25928
50,135042,28479
41,68215,24040
41,68945,24426
49,65564,29776
41,65695,26215
49,67944,24074
41,64899,23294
50,64276,22555
49,63546,24648
49,68838,23204
41,69921,25829
49,66459,25986
41,68313,23852
49,64916,23294
41,65720,25321
