noop,fork-simple,vfork-simple
21,45810,10797
21,42270,10973
21,42750,11402
21,43001,11238
21,45790,11113
21,42004,11161
21,42802,11061
21,41549,11226
21,44887,11001
21,42366,14264
21,42418,10433
21,45433,10535
21,42906,11162
21,42842,10894
21,43762,10199
21,45599,11104
21,42261,10562
21,42282,11576
21,43654,10613
21,44955,11890
20,41985,11246
21,42310,10829
21,47295,10242
22,41729,11298
21,42293,11216
20,42189,14257
21,47163,10968
21,42876,10217
21,42515,11812
21,43998,10675
21,46275,10196
21,42081,11213
22,43314,10803
21,41789,11064
21,46288,10597
21,42089,10603
20,42292,10952
21,45553,10831
21,46994,10705
21,43014,10867
22,42119,10453
21,45561,14337
21,44727,10806
21,42617,10823
21,44557,10928
21,44913,10378
21,44009,10940
21,41364,10955
22,44798,10668
21,42119,11237
22,43545,10947
22,42801,12038
21,45278,11311
21,42201,11083
21,45378,10661
22,42102,11224
21,46336,15119
21,42779,10585
20,44208,10072
21,45641,10368
21,43146,10430
21,43602,10414
21,44083,10295
21,47407,10332
21,42328,10214
21,42969,10389
21,43837,10764
21,44363,10325
22,42629,10967
21,42476,11020
21,44262,12151
21,44652,10351
21,43382,13824
21,40891,10423
21,46166,9999
20,42290,10424
20,42283,11261
21,41798,10433
22,47631,10646
21,43012,10501
21,42600,11381
20,42990,10329
21,48960,10467
21,41931,11416
22,43019,11215
20,45555,10468
21,43406,9862
21,42495,13808
20,42460,9944
21,44629,10407
21,43167,10456
21,42817,10068
21,42602,10526
21,46667,10515
21,42273,10536
21,45008,11020
21,45220,10324
22,42021,10401
21,41908,10283
22,42605,11313
21,45352,10879
23,42829,10593
22,43013,10274
23,41276,14081
21,44631,10457
21,42914,10583
20,43702,9866
21,42742,9899
21,45904,10594
21,42918,10405
21,42543,10635
20,45632,10963
21,42282,11508
21,42255,10777
20,43234,10251
22,45933,10953
21,42353,10830
21,42634,10310
22,41718,13611
21,45299,10058
21,42819,11051
21,42049,10352
21,45053,10437
21,42514,10465
21,42075,10140
21,44345,10545
21,45009,10310
21,41636,14970
21,42874,11666
21,42439,10306
21,45656,10172
21,42633,10687
21,42894,10436
21,45348,10545
22,42329,14348
21,42238,10505
22,42241,9910
21,45653,10788
21,42479,10336
21,42742,10216
23,42628,10747
21,45151,10406
21,41981,10317
21,42382,10913
21,42914,10378
21,45578,10430
22,41927,10450
21,42749,10891
21,46111,10241
21,42475,11075
22,42567,15249
21,42698,10112
21,48693,10503
21,42547,10162
21,41642,11541
21,41818,11058
21,46486,10943
21,43499,10920
21,43018,10716
21,45177,10808
21,41918,10455
20,42363,10887
21,42976,10771
21,44659,10236
21,42851,11061
20,42667,14398
20,44519,10424
21,45587,10611
21,42328,10397
21,42866,10931
21,47239,10588
20,42494,10582
21,43511,11274
21,42029,10854
21,165814,11680
21,43214,10706
21,42335,11195
22,42770,10720
21,45110,10446
21,42139,11276
21,42884,10323
21,41762,13669
21,45382,10271
21,41998,10470
21,43197,10467
20,45050,10237
21,41869,10194
21,42760,9844
21,43720,10529
21,46271,10430
21,42684,10514
21,42625,10065
21,41899,10329
20,45081,10321
21,42978,10894
21,42187,10434
22,45813,15647
20,45083,10586
21,43444,10386
21,42549,10329
22,44887,10701
21,42534,11550
21,42614,10445
21,43842,10769
21,45069,10388
21,42800,10395
21,42518,10264
21,44861,10339
21,42597,10252
21,42283,10484
21,42300,10040
21,45726,10980
21,42007,13898
21,42108,10653
22,43142,10134
21,45604,10622
22,42120,10487
21,43361,10329
21,42229,10156
23,46345,10626
21,45346,10431
21,43205,10411
21,45517,10340
21,42051,10591
21,42096,10447
21,42247,10201
21,45192,10145
21,42716,14011
22,43008,10827
21,43595,10362
21,45094,10424
20,41783,10362
21,41799,10266
22,47364,10475
21,41387,10116
22,41957,10844
21,42904,10798
24,46861,10382
21,41870,11957
21,42705,10317
21,42480,10007
20,47698,10385
22,42017,10679
21,45590,14659
21,45538,10490
22,44916,10504
21,42866,10533
21,41551,11454
21,45874,11242
21,44548,10855
21,42517,10629
22,42680,10339
21,46382,12608
21,44540,11824
21,42950,12126
21,45196,10172
21,42850,10254
21,43886,10329
21,41988,16294
21,45613,10170
21,41811,9975
21,44833,10639
21,43079,12575
21,45400,10474
21,41627,10355
22,44234,10426
21,43858,13182
21,45418,10195
21,42722,10231
21,42660,10246
22,45556,13842
21,42963,9786
21,42454,10102
21,42511,12044
21,45408,17236
22,42209,10979
21,42432,10549
21,42684,10160
21,45665,12840
21,41562,11058
20,41478,11382
21,45547,10349
21,42306,13061
20,42784,9877
21,42650,10698
21,46278,10367
21,42761,13173
23,42109,12387
21,41794,9959
22,46360,9812
21,41766,18437
21,41682,9901
21,45231,10591
22,42180,10190
21,42184,12946
21,43092,10066
21,45756,9767
21,42552,10489
22,43911,13588
22,43362,13892
22,45172,10162
21,43487,12025
21,41977,14887
21,41925,10464
23,45285,9654
21,42201,13704
20,42669,12929
22,45947,10867
21,42839,10186
21,42495,10023
21,44369,15039
21,44835,9864
20,43379,10215
21,42572,9581
21,43350,12616
21,45419,11545
21,42442,10410
22,42052,9955
21,46466,12543
20,42204,10112
21,41615,9495
21,41893,13798
21,47413,14774
21,42334,9706
21,42823,10292
21,43244,9947
22,47056,15102
21,41687,14631
21,42693,13565
22,46254,11826
21,43968,15700
21,41701,10187
21,42435,10665
20,44730,9989
21,43809,13295
22,43091,10090
21,42075,13578
21,45262,9834
21,44197,13021
21,42644,10833
20,44956,10023
21,44864,10589
21,43832,13134
21,41125,11591
21,44829,10021
21,41565,9888
21,43403,16218
21,42978,9834
21,45835,10430
20,43691,9585
21,43835,14179
21,41582,9982
23,44884,13749
21,42519,10099
21,44083,14203
21,46237,12856
22,42181,10322
21,134498,12526
21,43096,13383
21,44807,9687
21,42171,9735
21,42927,10070
21,42687,13747
22,44783,9793
22,42658,11267
22,42033,10224
21,45291,13259
21,42152,13163
21,42105,9799
21,41685,9704
21,44794,13945
21,41926,13029
21,42439,9876
21,42684,10349
23,45666,13417
21,42327,9896
20,43158,9938
21,42176,10083
21,44890,12944
21,41874,9922
21,43192,10371
21,46301,9674
21,42424,17291
21,42717,13142
21,42291,9768
21,45715,12201
21,41853,12879
21,42572,10132
21,43285,9995
22,46753,9819
21,42479,14496
21,42484,9541
21,44402,9846
21,42547,9969
21,42213,15333
21,41877,10485
21,44929,10153
21,41499,9839
21,42978,18349
22,41876,11700
22,45451,10274
22,42009,10111
21,42601,12526
21,46015,10766
21,42859,10143
21,42570,11602
22,43222,16937
21,45257,9967
21,41977,9805
20,42381,9798
21,42301,15123
22,44912,15309
23,42480,10594
21,43896,15973
21,45315,14557
21,42409,10688
22,42114,9950
21,42041,10264
21,46190,14052
21,42415,13658
21,42547,10609
22,42029,10042
21,44813,12741
21,42027,9564
21,42140,9673
21,42051,10259
21,46166,12494
21,42600,11608
21,43216,10201
22,45314,13177
21,42879,12479
22,43100,10030
23,42180,9998
21,44744,10122
21,42287,12937
22,42938,11283
21,42555,9964
21,45320,10765
21,46014,12395
22,42501,14850
23,45506,10008
21,42755,11920
22,42500,13816
21,42345,10031
21,45770,13994
22,44304,10065
21,41396,14860
21,43151,10100
23,45504,11314
21,41983,9968
20,41122,13599
22,45224,9653
21,41811,10124
23,42017,9794
21,41642,13239
20,45254,11806
20,42622,10549
21,42456,9631
21,42197,15159
21,46133,13657
21,42329,10110
21,42073,10264
21,43164,13789
21,45517,9586
21,42213,10131
21,42983,9947
20,45558,14547
21,42402,15659
22,42574,10265
21,42829,13087
21,45075,14246
22,42200,9846
21,42937,9830
22,42269,9794
22,45333,16705
22,41880,9709
21,42872,10193
21,46599,9846
21,41374,13142
21,42230,9985
22,41970,10265
21,45335,9817
21,41786,13289
21,42535,12646
21,42729,10481
21,45833,9636
21,42747,14285
21,42211,9906
21,45455,9674
21,42397,10518
21,42335,17620
21,42215,9939
21,45099,10040
23,43075,9812
21,43443,13762
21,46072,13875
22,45793,9778
21,43768,11814
21,42422,12970
21,42872,10596
21,46530,10299
20,45448,10438
22,42157,14394
21,44410,9900
21,42452,10036
21,44587,13334
21,42822,12795
21,44975,10737
21,42448,10597
21,44981,10733
22,42104,13592
21,46189,11935
21,42411,9786
21,43990,10036
21,45780,13828
22,42667,10064
21,41766,10146
21,44407,9843
21,45925,15638
21,42666,9855
21,42779,10007
21,44029,17731
20,44911,15751
21,42108,15268
21,42172,10553
21,47466,11875
20,42695,12920
20,41919,9899
21,41998,10265
21,47389,10094
21,42449,13534
20,42515,10741
21,42490,11691
21,47617,11267
21,41789,13136
21,41399,9791
23,42790,13352
21,47793,10006
23,42573,15285
20,42047,12031
21,154454,10771
20,44225,10578
21,42841,14186
21,42265,10449
21,45585,9919
21,42066,10187
21,41471,14846
20,42561,10043
21,45912,10930
21,42483,10564
21,42590,12737
21,44725,14810
20,45015,13575
20,42485,12246
20,41954,13562
21,45556,9883
21,42403,10564
21,42106,10953
21,41537,15150
21,45732,10588
21,42052,10574
21,41812,10640
21,45445,14208
22,43816,11466
21,42506,10702
22,42937,10965
21,46157,14945
21,42072,15933
21,43104,10287
21,42344,10356
21,45712,14739
22,41931,10167
21,42209,11321
20,43076,10775
22,45866,15888
21,41851,10156
21,42484,10308
21,45699,10307
21,42452,14414
21,42363,14117
22,42787,10612
21,45082,13087
23,42679,17355
22,42437,9992
23,42123,10137
21,45526,10612
22,42242,13241
21,45102,10919
23,45317,11372
21,41631,9831
20,42835,14819
21,42329,10435
21,46630,10157
22,43128,10549
21,41569,15671
21,42215,12639
21,47158,11232
20,42512,11253
21,42542,19216
22,45748,10119
21,42928,10272
21,43510,10347
21,41623,13014
22,44943,10155
21,44572,11108
21,46784,10541
21,42415,13780
21,46059,16908
22,43420,10388
21,47780,13019
21,42233,13468
20,45523,10552
21,42277,10277
21,45759,14416
21,45692,13322
21,42309,10163
21,41962,11698
21,44758,10626
21,45942,12685
22,42156,9832
21,42842,10850
21,43962,10380
22,46975,14606
21,41985,11665
21,41748,10165
21,47340,10188
21,43702,14687
21,42040,11081
21,43159,10365
21,47024,14557
22,42680,15032
21,42598,10154
21,43671,9919
21,46218,10059
21,43196,14611
21,42620,14600
21,46146,10893
22,43012,11939
22,43173,15189
21,42777,10118
20,45681,10308
21,42115,10516
21,41078,13668
21,41540,9976
22,45245,13874
21,41396,10390
21,42963,13301
21,42132,10052
21,45518,9939
21,42627,9993
21,41854,15001
21,45238,11879
22,43041,10211
21,42977,10173
21,42193,15923
21,46561,9977
21,42096,10305
22,42491,10820
21,42676,16480
21,46686,11140
21,42851,14713
21,42675,10631
21,44999,15246
21,42236,15157
21,42030,9823
21,42853,12365
21,47690,16363
20,41686,9559
20,42117,10542
20,42444,9984
23,45279,16137
23,41808,10625
21,41475,10091
21,45665,9569
21,42690,16475
22,42043,13651
20,43498,10138
21,45825,10496
21,43069,13977
23,42316,11871
21,42369,10232
20,45327,10277
21,42553,13935
22,42529,10468
22,41964,10401
21,45358,10247
21,42390,16760
21,42313,9943
21,45399,9679
21,42169,10170
21,41668,16026
21,41817,19664
21,45585,10721
21,43142,13065
21,42030,14769
21,41527,10078
21,45005,9809
21,42422,9816
21,41948,15688
21,45616,10260
23,43140,11998
21,43897,10107
21,42862,15921
21,46038,9779
21,41566,9944
21,42539,10225
20,43167,18747
21,46624,12330
21,42778,9998
21,43245,9713
20,45441,15870
20,42697,11002
22,41715,9819
20,42643,160469
21,44837,12576
21,42420,10050
21,42633,10971
21,42198,10903
21,44680,10590
21,42522,10954
21,41549,10657
22,42078,11789
21,45214,10613
22,45501,12383
21,42714,10844
21,45902,10372
21,42141,11067
21,42449,11172
21,42652,10983
22,46575,11108
21,42700,10549
21,43038,10729
21,42351,12264
22,46658,10881
21,41869,12396
20,42304,11297
21,44877,11090
21,42352,15555
20,42177,10445
21,42283,10077
20,46154,11138
22,42283,10733
22,42592,11064
21,42145,11210
22,45485,10340
21,42503,10530
22,46983,10408
21,44532,11115
21,42296,10867
21,40979,10703
21,42355,10662
21,45639,10002
22,41924,11009
21,42060,14209
21,41822,10540
21,46379,12116
21,42788,10993
21,42067,10287
21,42616,10583
21,44660,10443
21,42403,10086
21,43219,10721
21,45030,11486
22,42581,10380
20,42408,10658
21,43056,10706
20,45991,10471
20,42209,10349
21,41758,13345
20,108316,10606
21,45587,10470
21,42589,10397
21,42696,10865
21,45705,10539
20,42085,10516
20,41813,11135
21,40891,10833
20,45578,10707
20,41761,10084
21,41944,10260
21,41338,10811
21,45331,10602
21,43235,10229
22,42384,14579
21,45588,10551
21,42409,11191
21,42181,10994
21,42289,11628
21,45058,11191
21,42434,10901
21,42807,10532
22,41702,10757
21,45729,10668
21,42287,10662
21,42037,10320
24,42515,10955
21,44833,11212
21,42844,10600
21,42084,10262
22,45418,13428
21,41877,10382
21,41986,10654
21,41924,10481
21,44736,10642
21,42559,10684
21,40901,10130
21,41628,10260
21,44818,10535
21,41857,9986
21,42909,10332
21,45510,10190
20,42877,11091
21,42417,10891
21,42092,11299
21,45272,13577
20,43061,11187
21,42147,10316
21,41865,10519
22,44933,11146
21,42538,11301
21,42620,11011
20,43107,10620
21,42775,10631
21,42808,10214
22,45786,10424
21,46557,11073
21,43135,10763
21,42971,10476
21,44634,10441
21,46568,10250
21,42562,13395
21,42551,10603
23,47981,10474
21,42181,10080
21,41713,10370
21,43046,10449
21,48373,10863
21,43150,10683
21,44930,11054
21,43265,10480
21,47368,10426
21,42789,10672
21,42312,10361
23,42561,10471
21,48255,10893
21,42400,13965
21,43468,10093
21,45618,10224
21,43807,10773
21,42293,10744
21,42565,10949
21,45679,11026
21,44998,10418
21,42499,10531
21,42739,10731
22,44940,10651
21,43993,10285
21,41655,10279
21,45349,10185
20,42068,10422
21,44764,10635
20,43809,13737
21,45860,10726
22,42822,10849
21,42762,11390
21,42664,10500
21,45511,10695
20,42912,10245
21,42695,10383
21,45861,10449
21,41971,10920
21,41731,10364
21,42657,10549
21,45802,10491
21,42617,10743
21,42477,10596
22,42345,14593
21,46207,10878
21,42440,10624
21,42383,10749
21,42794,10196
22,45602,12025
21,41961,10883
21,41588,10786
21,44962,10795
21,42422,10387
21,41800,9878
22,45356,10351
21,44840,10444
21,42176,10842
21,42390,10546
21,44929,10220
21,45844,15178
21,42909,10692
21,42371,10834
22,46801,10535
21,42410,10723
22,42693,10268
20,42802,10479
21,47198,10905
21,43379,11149
20,43018,10641
21,42543,10691
21,47353,10784
22,42292,10884
20,41840,10762
21,45548,10521
21,43034,13315
21,42925,11051
21,42746,11119
21,45858,10575
21,42549,10773
21,41557,10640
20,41817,10739
21,44493,10937
20,41260,12686
21,41973,11250
20,42566,10610
21,46979,10220
21,43585,10651
21,41993,10229
20,45898,10440
21,42500,10035
21,42683,13849
20,42304,11174
21,45745,10461
21,42146,10609
22,41743,10654
21,42562,10869
21,45155,10886
21,42178,10395
21,42100,14377
21,45999,12540
21,43370,10418
21,42123,10477
21,42354,10472
22,45313,10271
21,42948,10528
20,42517,14162
21,41638,10666
21,45618,10601
21,41416,10633
21,42201,10500
21,45642,11203
21,41854,11177
21,41973,10821
21,42413,12026
21,46101,11499
21,42359,14341
21,42782,1406625
21,42117,10423
21,44872,10263
21,44303,9879
21,43312,13996
21,42796,10141
22,45616,11600
22,42041,10895
21,42890,10893
22,45813,11248
22,42518,10038
22,41991,12958
21,42435,10301
21,45175,9889
21,42334,10363
21,42381,10185
21,42002,10139
21,45875,11368
21,41979,9724
22,42198,9938
22,45772,14151
21,42625,10835
23,41599,10655
21,42624,10951
21,45476,10813
21,41925,12095
21,41670,10496
21,43143,11158
21,46835,10514
21,42651,10821
21,42924,10512
21,45333,10820
21,42581,12012
21,42729,10296
22,42160,10958
21,46288,10482
21,43181,13866
21,42042,10401
21,41891,10685
21,45721,12732
21,43050,10594
21,41939,10134
21,42711,11215
21,46498,11090
21,41791,12042
21,42078,11571
21,45065,10707
22,42143,10466
21,41565,10061
21,42509,10339
21,45165,10597
21,41931,14829
22,42021,11146
21,42533,13265
21,44975,10690
21,43404,11663
21,43466,10499
21,45368,10563
21,43291,12457
23,41901,11251
21,42278,11001
20,45293,10593
21,42289,10770
21,43006,11121
22,41741,9779
21,45658,10239
22,44095,10197
21,42101,15379
21,44933,11860
20,42741,10939
21,43959,10309
21,42228,10441
21,48436,10327
21,42387,14992
21,45002,10704
21,41174,10744
21,47830,10196
21,42136,10545
21,44157,10661
22,42775,11324
21,45309,10424
23,42389,10460
20,44708,13878
21,46606,10759
21,42914,10280
21,42216,11239
21,43681,10349
21,45738,10598
21,43431,10853
21,41333,11730
21,43525,11968
21,45215,12417
21,41727,11138
20,42956,10984
21,46711,10155
22,99853,11167
21,43088,10499
21,42020,10654
21,45622,13204
22,41792,10206
21,42181,10132
21,41598,10281
21,45121,10092
21,42978,10888
21,43979,10844
21,45637,10465
22,42612,10664
22,42088,10250
21,42131,10607
21,45852,10127
21,42127,10536
22,42118,10745
21,42153,10587
21,45266,10538
21,42085,14058
21,42567,10125
21,42955,10795
21,44759,9761
21,44237,10538
21,43443,11380
21,45720,10176
21,42224,11543
21,42419,10713
21,42190,10505
21,45975,10411
21,43459,10419
21,41508,10585
21,41787,10991
20,44771,10065
21,44229,13485
22,42061,10274
21,45563,10646
21,42169,10663
21,44013,10658
21,42578,10181
21,46207,10448
21,42692,9770
21,44490,10373
21,41801,10519
22,44809,10085
21,42300,10006
21,43978,10515
21,46134,10634
21,43115,10553
21,41920,10155
21,44446,13215
21,45349,10283
22,42453,10377
21,41880,10360
22,43967,9942
21,44853,10113
20,42191,10367
21,41278,10506
21,43078,10185
21,44909,10083
20,41715,10542
22,41662,10074
20,46851,10528
21,41803,10912
21,43016,10667
21,42639,10819
21,47780,14121
21,42308,10491
20,43623,10211
21,42608,11003
21,47506,10634
21,42207,10679
21,42109,10717
21,46997,9959
21,43629,10514
21,42309,11650
20,42030,10015
21,45495,10330
22,44561,10389
21,42531,10056
21,42293,10247
21,45346,13466
23,43381,11036
21,42447,9757
22,45325,10269
21,41949,9907
21,44231,9955
21,43643,10527
21,46143,13301
22,42237,10837
22,43836,10234
21,41557,10794
22,45703,10032
21,41737,10014
21,42276,9889
21,42539,9877
21,45969,11160
21,42732,13336
21,41725,9801
22,45403,10253
20,42900,10160
22,41755,10054
22,42113,12229
21,45528,9908
21,42820,10496
21,42742,10564
21,42393,10190
21,45194,9958
21,42309,9989
20,42434,10509
21,44842,10891
21,42540,10788
21,42209,14007
21,42030,9988
21,44893,10036
21,42553,9788
21,41244,11946
21,44891,10900
22,46692,10548
21,43815,9870
21,43015,10295
21,47980,10554
21,42641,11031
22,42664,10289
21,42515,10415
20,47054,10060
21,42432,11109
21,41902,9618
21,42269,14205
20,48063,10070
21,42548,11448
21,42172,10780
20,41816,10838
22,47270,10565
21,42401,10349
21,42609,10289
21,45912,15767
21,44776,14606
21,42733,10797
21,41849,10018
21,45300,10718
21,41901,10379
21,41021,10453
21,42071,10450
22,45991,21720
21,43313,12556
21,42116,12445
21,45304,12194
21,42407,12352
21,42265,12227
21,41864,12634
21,45081,12113
21,42596,13060
21,42620,9974
21,42632,10168
21,44822,10731
21,42543,10442
21,42163,12045
22,46052,14228
21,42449,14961
20,42515,12955
21,42853,10967
20,46310,10533
22,42767,10194
21,42194,10722
21,41330,10133
21,45699,10617
21,41938,10935
21,42314,10787
21,46045,10810
21,42054,11287
22,42091,10481
21,41513,12309
21,47017,10193
21,45407,10047
21,42644,15217
21,43531,12673
21,45074,13330
21,41706,11876
21,42308,11887
21,41947,12633
21,46250,12604
21,42576,12627
21,42254,12291
21,46215,12911
20,42201,12202
22,42052,13768
23,42315,11763
21,45427,11839
21,42296,10525
21,42477,14265
23,41644,12623
22,45007,12687
21,43224,11661
23,42361,12316
21,45283,12377
21,42264,11645
20,42118,11889
22,42024,13009
21,45446,12624
21,42794,15236
21,44225,13387
21,41637,13023
21,45026,13108
20,43033,12683
21,42555,11584
21,45559,15525
20,42548,12088
22,42592,13365
21,42341,12748
21,45133,13015
21,43735,13080
21,42585,14945
21,42243,15104
21,44435,13733
21,44199,13347
21,42187,11919
23,41736,12626
21,45219,13055
21,44164,12876
20,42063,12040
21,44111,12529
21,42589,14565
21,43315,10577
21,41764,10997
21,46894,12819
22,42113,9464
21,43493,9926
21,42511,13756
22,46303,15043
22,43099,11892
21,45443,10892
21,46013,11122
21,44607,13800
21,42221,11366
21,42095,10961
20,45576,10895
21,42750,17236
21,42377,9789
21,42282,10289
20,45285,10290
21,42399,13001
22,42189,12139
21,45326,10298
21,41994,10309
21,42567,12774
21,41368,10149
21,46412,10083
22,42487,10511
21,43676,13591
21,42331,10903
21,45319,11376
21,41811,11051
21,42549,16699
20,43049,12476
22,45239,10778
21,43437,13582
22,42904,13977
21,46368,11078
21,42653,10976
21,42534,10678
21,41944,12787
21,45677,10047
23,42366,9713
21,42502,10279
21,44438,13360
21,46247,10004
21,42088,9856
21,42302,9660
21,47024,17230
21,42674,11823
22,41935,10010
21,42429,10616
21,46613,13433
21,42211,9937
21,45027,10429
22,41874,10297
21,46566,12870
21,42151,10979
21,41905,11208
21,45984,10098
21,44763,13005
22,42281,10028
21,42323,10007
21,45977,16070
21,45264,13058
21,42715,10176
21,42031,10147
23,47607,10585
21,43640,12378
21,41782,10307
21,42339,10180
21,46036,10193
21,44148,13388
21,41931,9666
21,45213,9589
22,42808,11325
22,44256,14326
21,44549,11856
21,46103,9950
21,41860,13218
21,43958,13290
22,41741,10172
21,44915,10986
21,42077,10798
20,43650,15114
21,45162,11975
21,41774,11132
21,42627,10114
21,43850,13134
21,45001,10313
21,43678,10839
23,42985,12339
21,43635,15026
21,45282,10375
21,42144,10537
21,42377,13810
20,46942,13817
20,42266,10443
22,42779,10252
21,42938,10806
21,87365,12592
21,41579,10166
21,41704,10314
21,41979,10106
21,45774,13310
21,42302,12475
21,42040,10608
21,42967,14194
22,45873,16420
21,41839,11882
21,43068,13442
21,46004,10091
23,41827,13709
21,42112,10293
21,42465,10297
23,45613,10716
22,41611,13998
21,41684,11239
21,41822,9917
21,45900,12341
21,42742,14328
21,41638,10125
21,45589,9687
21,44245,10495
22,43309,14214
22,42463,10276
22,44998,13413
20,43970,10244
21,42433,13500
21,42893,9826
21,45846,9678
21,44976,10116
21,42476,13431
21,46067,11782
22,42663,9779
21,43589,9715
21,42559,17459
21,45986,9735
21,42788,9619
23,43739,9945
21,41675,13052
21,46545,9938
21,42184,13112
21,44194,10338
21,42080,14073
21,47939,9903
21,42751,9685
22,44375,11408
21,45504,13481
22,42311,9711
21,43180,9783
21,43989,10146
21,45362,13433
21,43247,9848
21,41753,9969
21,45104,9985
21,45664,13255
22,41954,13416
22,41986,9816
22,47370,10977
22,42442,13781
20,42503,11541
21,41984,10125
21,46683,10219
22,43441,16900
21,42026,9302
21,43138,9969
21,47213,9891
21,41517,14367
20,43337,10157
20,45458,9580
21,44142,10356
21,43898,13448
21,43785,13262
21,45927,10150
21,44509,11546
21,42269,13438
20,42294,9866
21,45819,13383
21,44016,10129
21,41981,14540
21,45094,10205
21,45235,9846
21,45691,10373
21,41905,13554
21,45995,10060
21,42711,10147
21,44137,9969
21,41618,16820
21,45975,11996
21,41456,10300
21,43121,9435
21,42853,16546
21,45946,9364
21,41896,9508
21,42472,10093
21,45642,13093
22,42699,9698
20,41925,10112
21,41872,9700
21,45544,13614
21,42232,10910
21,43248,9825
21,42362,11801
21,46193,15875
21,42420,10286
21,42290,9468
21,45999,9921
21,42753,14600
20,42366,9825
21,42000,9772
21,45882,11316
21,43461,14156
21,42087,9870
21,42380,9988
21,46555,9902
21,43128,12920
21,41920,11608
21,42102,9657
21,45792,10089
21,42535,22550
21,42213,9611
21,46178,9966
21,42511,9662
22,42693,12880
21,42421,9925
21,45534,9921
21,43759,9998
23,42820,12829
22,42416,9839
22,45751,10102
22,42856,11818
22,42732,13564
23,45427,9594
21,42721,10057
21,42475,14393
21,43040,12403
21,45932,10190
21,45884,9853
21,41818,9777
21,42150,15189
22,46596,10117
21,43194,9851
22,42145,11102
20,45730,14167
21,41918,12165
21,41718,10149
21,42698,10138
21,45087,17244
21,41902,11189
21,42276,9676
21,42233,13941
21,44846,14105
22,42516,10565
21,42582,9653
21,42671,9485
21,46308,12202
21,43109,9933
21,42589,9963
21,45681,12059
21,42656,14769
21,42787,9953
21,42272,10873
22,44805,9867
22,41987,12947
21,42204,9904
21,41906,9825
22,48301,13628
21,43058,15211
22,42645,9912
21,45349,9790
21,43634,9956
21,41936,12369
21,42431,11868
21,45387,10081
21,44082,10311
21,41214,17194
21,42029,10108
21,45293,9272
21,44065,10295
20,42154,13374
21,45119,9624
21,42556,13603
21,141472,10098
21,42237,13814
21,44824,11102
21,42250,9732
21,42242,11990
21,43098,13852
20,45797,10073
21,42706,9403
21,43322,9732
21,42791,14264
21,45796,9826
21,43168,10084
20,42894,10107
21,44887,13010
21,41990,9627
21,41842,14952
21,42045,10162
22,45655,13818
22,43526,11995
20,42257,9804
21,41853,9966
21,45741,21577
21,43602,10007
22,43185,10100
21,46620,9985
21,42843,13939
21,42768,9876
21,42087,10220
21,45714,9669
22,43683,13812
20,42715,10525
21,43332,12366
21,47103,12382
21,42414,14375
21,42621,9950
21,45317,10466
21,42709,10506
22,42486,15200
21,42061,10697
21,44647,11044
21,42700,10523
22,42370,14559
21,42653,10282
21,46104,9967
21,43330,11259
21,42395,14322
22,43985,15128
21,44488,10032
21,42184,9897
22,42842,16549
21,48891,9841
21,42234,10005
21,43458,9507
21,42687,14415
21,46913,9562
21,42818,9961
21,42389,10064
21,43041,12541
21,49920,9696
21,43021,9936
21,42469,11494
22,45683,14256
21,45151,13742
21,42746,9720
21,43001,9965
21,45490,12660
21,44594,9423
21,43519,9863
21,43210,9666
21,46397,13654
21,44751,9805
21,44284,9444
21,46525,10493
21,42088,14298
21,44264,12261
22,41893,10468
21,46953,9635
22,42088,16273
21,44410,13556
21,43540,9942
21,46265,10309
21,42822,14770
21,44107,10125
21,46113,9905
21,43004,10178
20,41940,13347
23,45184,11666
20,45390,9862
21,42571,12008
21,42562,14069
21,44572,9937
21,45804,9943
21,43463,10009
21,42525,17771
21,43016,9860
21,45155,9564
21,42611,10274
21,41328,13056
21,45319,9745
20,42662,10260
20,41175,9828
21,42958,14257
21,45182,11402
21,43377,10002
21,43194,10498
21,41657,18941
21,46280,9772
21,42769,9730
21,42913,9816
21,45612,16673
21,42765,9860
21,42903,9538
22,42917,9761
21,44981,13187
21,42185,9892
21,42723,9579
21,41990,12109
21,45330,12683
21,43252,9573
21,42965,9837
22,45101,10563
21,41684,14620
21,43035,9723
21,42625,9890
22,45074,10050
21,44189,16375
21,41614,9874
21,41590,9674
21,45313,11371
22,44138,13989
21,42203,11876
21,43149,10023
20,45038,10702
21,44972,18050
21,42422,10121
21,44970,9898
23,42595,9877
21,147127,13244
21,43619,9785
21,45365,9848
22,41847,13059
21,41871,15119
21,42220,9939
21,45789,9793
21,42997,12250
23,42978,13139
21,45878,10135
21,42592,10176
21,41892,10034
21,42250,12723
20,44914,9987
21,41770,9757
21,41958,10514
21,41671,12257
21,45041,9493
21,41751,9903
21,42045,13728
22,47364,13922
22,42741,13096
21,42581,9938
21,45587,9928
21,46111,15801
21,42368,10625
21,42464,10458
21,42451,9988
21,44618,14576
21,41861,9671
21,42396,9970
21,42683,10713
21,45421,13892
21,43171,10962
22,41818,9461
20,44336,15145
21,42754,12758
21,42256,9585
22,41779,9697
21,46236,9820
21,43111,13786
21,42041,10018
21,41598,9534
22,44942,9515
21,41301,12657
23,41941,9865
21,188370,10971
22,43167,10017
21,42222,13272
22,42624,12840
20,45220,13875
21,42149,10805
20,41741,17128
21,42271,9623
21,45619,10128
21,42755,9976
21,42088,14195
21,47301,9946
21,43389,9728
21,42101,9687
21,42406,12504
21,44978,9912
