      start,   overhead,     sycall,   swapgs_k,      cr3_k,  push_regs, func_entry,  func_exit, ret_checks,   pop_regs,      cr3_u,   swapgs_u,     sysret
          0,        219,        509,        744,        979,       1222,       1472,       1784,       2021,       2256,       2495,       2727,       3223
          0,        219,        502,        736,        971,       1215,       1509,       1820,       2060,       2295,       2534,       2767,       3054
          0,        219,        504,        737,        973,       1216,       1509,       1819,       2058,       2293,       2533,       2765,       3060
          0,        219,        505,        740,        975,       1218,       1510,       1819,       2057,       2292,       2530,       2762,       3052
          0,        220,        504,        736,        972,       1214,       1465,       1778,       2016,       2252,       2491,       2722,       3010
          0,        219,        505,        736,        970,       1214,       1479,       1788,       2024,       2257,       2494,       2726,       3016
          0,        219,        503,        736,        970,       1212,       1516,       1825,       2061,       2294,       2531,       2764,       3051
          0,        219,        504,        739,        974,       1219,       1514,       1823,       2062,       2297,       2535,       2767,       3059
          0,        220,        503,        738,        973,       1215,       1513,       1822,       2060,       2294,       2530,       2762,       3263
          0,        220,        504,        737,        974,       1217,       1515,       1827,       2064,       2300,       2536,       2768,       3055
          0,        219,        504,        737,        973,       1215,       1466,       1775,       2013,       2248,       2485,       2717,       3012
          0,        220,        504,        736,        974,       1217,       1512,       1823,       2064,       2300,       2536,       2767,       3055
          0,        221,        505,        739,        976,       1220,       1471,       1783,       2023,       2258,       2497,       2730,       3018
          0,        219,        505,        740,        975,       1218,       1468,       1780,       2017,       2252,       2491,       2723,       3014
          0,        221,        505,        739,        976,       1218,       1513,       1821,       2060,       2295,       2534,       2767,       3064
          0,        220,        504,        739,        974,       1216,       1514,       1824,       2065,       2301,       2540,       2771,       3059
          0,        221,        505,        739,        976,       1219,       1514,       1822,       2060,       2295,       2532,       2765,       3263
          0,        222,        505,        740,        975,       1218,       1514,       1822,       2061,       2296,       2535,       2767,       3059
          0,        219,        503,        737,        974,       1217,       1468,       1777,       2015,       2250,       2487,       2720,       3007
          0,        219,        503,        736,        970,       1213,       1506,       1816,       2053,       2288,       2527,       2759,       3049
          0,        218,        503,        738,        976,       1218,       1516,       1825,       2063,       2298,       2538,       2770,       3065
          0,        222,        506,        739,        976,       1219,       1471,       1782,       2020,       2254,       2490,       2722,       3019
          0,        220,        504,        739,        974,       1215,       1509,       1820,       2057,       2293,       2529,       2761,       3049
          0,        219,        502,        736,        971,       1213,       1511,       1822,       2058,       2295,       2532,       2764,       3056
          0,        219,        509,        744,        979,       1222,       1473,       1785,       2022,       2257,       2496,       2728,       3224
          0,        219,        503,        737,        972,       1216,       1511,       1819,       2058,       2293,       2532,       2765,       3053
          0,        219,        509,        742,        979,       1222,       1473,       1783,       2022,       2257,       2493,       2725,       3012
          0,        221,        505,        973,       1210,       1453,       1753,       2061,       2300,       2535,       2774,       3006,       3293
          0,        221,        505,        739,        976,       1219,       1513,       1821,       2060,       2295,       2531,       2764,       3061
          0,        219,        504,        737,        975,       1217,       1469,       1779,       2018,       2253,       2493,       2725,       3020
          0,        221,        506,        741,        976,       1219,       1513,       1824,       2064,       2299,       2537,       2769,       3061
          0,        221,        505,        739,        976,       1218,       1516,       1827,       2064,       2299,       2535,       2768,       3056
          0,        221,        505,        738,        974,       1218,       1484,       1793,       2029,       2262,       2498,       2730,       3231
          0,        219,        503,        736,        970,       1213,       1506,       1813,       2049,       2282,       2519,       2752,       3049
          0,        221,        506,        741,        976,       1218,       1512,       1821,       2059,       2294,       2532,       2764,       3054
          0,        219,        506,        739,        977,       1221,       1516,       1825,       2064,       2299,       2539,       2771,       3069
          0,        220,        504,        736,        971,       1213,       1464,       1775,       2015,       2251,       2490,       2722,       3014
          0,        221,        510,        743,        977,       1219,       1470,       1779,       2018,       2253,       2492,       2724,       3012
          0,        221,        505,        738,        972,       1215,       1509,       1816,       2055,       2290,       2529,       2762,       3054
          0,        218,        503,        736,        972,       1215,       1509,       1817,       2055,       2293,       2531,       2763,       3061
          0,        219,        502,        736,        971,       1213,       1506,       1814,       2052,       2287,       2524,       2759,       3259
          0,        221,        504,        738,        973,       1216,       1510,       1820,       2060,       2295,       2534,       2767,       3060
          0,        221,        511,        744,        979,       1223,       1473,       1784,       2024,       2259,       2497,       2729,       3021
          0,        219,        504,        739,        977,       1221,       1516,       1824,       2062,       2297,       2535,       2767,       3060
          0,        220,        503,        738,        973,       1216,       1509,       1817,       2053,       2288,       2527,       2759,       3051
          0,        219,        503,        737,        974,       1216,       1468,       1780,       2017,       2252,       2491,       2724,       3017
          0,        220,        504,        736,        971,       1215,       1513,       1824,       2065,       2301,       2540,       2771,       3059
          0,        220,        504,        737,        974,       1217,       1512,       1822,       2059,       2296,       2532,       2764,       3056
          0,        221,        505,        739,        976,       1218,       1471,       1782,       2022,       2257,       2496,       2729,       3228
          0,        219,        503,        737,        974,       1218,       1517,       1827,       2064,       2299,       2538,       2771,       3058
          0,        218,        503,        736,        972,       1214,       1508,       1817,       2055,       2293,       2531,       2763,       3058
          0,        218,        502,        734,        970,       1215,       1508,       1820,       2061,       2299,       2536,       2767,       3060
          0,        219,        503,        737,        972,       1215,       1468,       1776,       2015,       2250,       2489,       2722,       3015
          0,        220,        504,        737,        974,       1217,       1468,       1778,       2014,       2249,       2485,       2717,       3009
          0,        220,        504,        737,        974,       1218,       1516,       1826,       2064,       2299,       2538,       2770,       3062
          0,        219,        504,        739,        974,       1217,       1513,       1822,       2061,       2296,       2534,       2766,       3058
          0,        219,        502,        736,        971,       1213,       1464,       1774,       2012,       2247,       2484,       2719,       3224
          0,        219,        503,        739,        974,       1216,       1511,       1820,       2059,       2294,       2533,       2766,       3054
          0,        219,        503,        737,        973,       1213,       1524,       1832,       2068,       2406,       2642,       2875,       3162
          0,        220,        504,        737,        972,       1214,       1509,       1819,       2058,       2294,       2531,       2763,       3050
          0,        219,        508,        742,        977,       1221,       1472,       1783,       2022,       2257,       2496,       2729,       3017
          0,        218,        507,        740,        976,       1219,       1470,       1782,       2020,       2256,       2494,       2726,       3021
          0,        221,        506,        741,        979,       1222,       1516,       1825,       2064,       2299,       2539,       2771,       3066
          0,        221,        504,        738,        973,       1215,       1466,       1775,       2011,       2246,       2485,       2718,       3010
          0,        218,        502,        734,        970,       1211,       1462,       1772,       2010,       2248,       2485,       2716,       3214
          0,        219,        504,        739,        974,       1216,       1510,       1819,       2058,       2293,       2531,       2763,       3055
          0,        219,        503,        737,        972,       1215,       1508,       1819,       2059,       2294,       2533,       2766,       3053
          0,        220,        504,        737,        972,       1214,       1509,       1818,       2058,       2294,       2533,       2765,       3057
          0,        219,        503,        736,        971,       1214,       1465,       1777,       2014,       2249,       2488,       2720,       3008
          0,        219,        503,        735,        971,       1216,       1468,       1779,       2017,       2255,       2492,       2723,       3011
          0,        219,        504,        739,        977,       1219,       1512,       1822,       2059,       2294,       2534,       2766,       3064
          0,        221,        505,        739,        974,       1218,       1513,       1821,       2059,       2294,       2531,       2766,       3056
          0,        218,        503,        738,        976,       1219,       1517,       1826,       2065,       2300,       2537,       2769,       3271
          0,        219,        504,        737,        973,       1216,       1516,       1825,       2064,       2299,       2537,       2769,       3061
          0,        219,        503,        737,        974,       1218,       1469,       1781,       2018,       2253,       2492,       2725,       3013
          0,        219,       1384,       1620,       1855,       2096,       2389,       2696,       2935,       3170,       3409,       3642,       3934
          0,        221,        505,        738,        972,       1218,       1512,       1822,       2059,       2294,       2533,       2765,       3052
          0,        219,        504,        739,        974,       1217,       1467,       1777,       2015,       2250,       2488,       2720,       3010
          0,        218,        503,        738,        976,       1222,       1517,       1825,       2063,       2301,       2539,       2771,       3066
          0,        221,        505,        739,        976,       1220,       1516,       1824,       2063,       2298,       2537,       2770,       3062
          0,        220,        504,        739,        974,       1217,       1470,       1783,       2020,       2257,       2494,       2726,       3221
          0,        222,        506,        739,        976,       1218,       1513,       1823,       2063,       2299,       2535,       2767,       3059
          0,        221,        505,        738,        972,       1214,       1508,       1815,       2054,       2289,       2525,       2758,       3050
          0,        220,        504,        739,        974,       1216,       1512,       1821,       2059,       2293,       2529,       2761,       3053
          0,        219,        504,        735,        969,       1213,       1469,       1778,       2014,       2252,       2489,       2721,       3011
          0,        221,        505,        737,        973,       1216,       1468,       1781,       2018,       2252,       2491,       2722,       3010
          0,        219,        504,        737,        974,       1217,       1511,       1820,       2059,       2294,       2532,       2764,       3056
          0,        220,        504,        737,        974,       1219,       1513,       1824,       2061,       2297,       2533,       2765,       3053
          0,        219,        503,        737,        974,       1214,       1508,       1815,       2053,       2288,       2525,       2758,       3256
          0,        219,        502,        736,        971,       1213,       1506,       1815,       2053,       2288,       2525,       2760,       3055
          0,        219,        504,        739,        974,       1216,       1466,       1777,       2017,       2252,       2490,       2722,       3019
          0,        219,        503,        738,        973,       1215,       1508,       1818,       2056,       2291,       2530,       2763,       3055
          0,        222,        506,        739,        976,       1220,       1514,       1824,       2062,       2296,       2532,       2764,       3056
          0,        221,        511,        746,        981,       1223,       1474,       1784,       2022,       2257,       2494,       2726,       3015
          0,        221,        505,        739,        974,       1218,       1512,       1822,       2062,       2297,       2536,       2769,       3057
          0,        219,        504,        739,        977,       1220,       1514,       1823,       2061,       2296,       2534,       2766,       3054
          0,        219,        503,        737,        974,       1214,       1468,       1780,       2017,       2252,       2491,       2724,       3222
          0,        220,        504,        739,        974,       1219,       1515,       1825,       2064,       2300,       2536,       2768,       3056
          0,        219,        503,        739,        974,       1217,       1510,       1818,       2056,       2291,       2530,       2763,       3060
          0,        220,        503,        738,        973,       1216,       1516,       1827,       2064,       2300,       2536,       2768,       3056
          0,        219,        503,        736,        973,       1216,       1468,       1778,       2017,       2252,       2491,       2723,       3011
          0,        220,        504,        739,        974,       1216,       1468,       1780,       2018,       2254,       2489,       2721,       3011
          0,        220,        503,        738,        973,       1215,       1513,       1822,       2060,       2294,       2530,       2762,       3054
          0,        219,        503,        736,        970,       1215,       1509,       1820,       2058,       2293,       2530,       2763,       3050
          0,        218,        503,        736,        972,       1215,       1513,       1821,       2062,       2300,       2538,       2770,       3272
          0,        220,        504,        736,        972,       1215,       1509,       1818,       2059,       2295,       2534,       2765,       3053
          0,        219,        503,        736,        973,       1219,       1470,       1782,       2019,       2254,       2493,       2725,       3013
          0,        219,        503,        736,        970,       1213,       1506,       1816,       2056,       2291,       2530,       2762,       3050
          0,        218,        503,        736,        972,       1214,       1507,       1815,       2056,       2294,       2532,       2764,       3059
          0,        219,        503,        736,        970,       1215,       1469,       1780,       2017,       2252,       2491,       2723,       3010
          0,        319,        603,        837,       1073,       1313,       1616,       1924,       2160,       2398,       2634,       2867,       3160
          0,        221,        505,        738,        972,       1215,       1511,       1819,       2055,       2288,       2524,       2757,       3045
          0,        220,        504,        736,        971,       1213,       1465,       1776,       2014,       2250,       2489,       2720,       3218
          0,        219,        503,        737,        974,       1217,       1516,       1827,       2064,       2299,       2538,       2771,       3059
          0,        219,        504,        739,        974,       1216,       1509,       1819,       2056,       2291,       2529,       2761,       3058
          0,        219,       1523,       1758,       1994,       2238,       2532,       2842,       3079,       3314,       3553,       3785,       4076
          0,        221,        511,        746,        981,       1224,       1474,       1783,       2022,       2257,       2495,       2727,       3019
          0,        222,        506,        739,        976,       1219,       1470,       1779,       2017,       2251,       2487,       2719,       3016
          0,        220,        504,        737,        974,       1216,       1512,       1824,       2061,       2297,       2533,       2765,       3053
          0,        219,        505,        740,        975,       1218,       1513,       1821,       2060,       2295,       2533,       2765,       3062
          0,        220,        503,        738,        973,       1215,       1514,       1822,       2061,       2297,       2533,       2765,       3263
          0,        218,        503,        738,        974,       1218,       1511,       1823,       2061,       2297,       2534,       2765,       3053
          0,        221,        505,        738,        972,       1214,       1465,       1774,       2013,       2248,       2487,       2720,       3017
          0,        219,        502,        736,        971,       1214,       1510,       1821,       2057,       2294,       2531,       2763,       3060
          0,        219,        503,        736,        970,       1213,       1511,       1819,       2058,       2293,       2532,       2765,       3057
          0,        220,        504,        739,        974,       1219,       1470,       1783,       2020,       2257,       2494,       2726,       3023
          0,        220,        504,        739,        974,       1216,       1511,       1821,       2060,       2297,       2534,       2766,       3063
          0,        221,        505,        738,        972,       1215,       1508,       1818,       2055,       2290,       2529,       2761,       3052
          0,        218,        503,        738,        976,       1219,       1470,       1782,       2020,       2256,       2494,       2726,       3228
          0,        218,        503,        736,        972,       1215,       1507,       1816,       2054,       2292,       2530,       2762,       3060
          0,        219,        502,        736,        971,       1214,       1465,       1777,       2014,       2249,       2488,       2721,       3008
          0,        220,        504,        736,        971,       1213,       1512,       1823,       2061,       2299,       2536,       2767,       3055
          0,        220,        503,        738,        973,       1215,       1516,       1826,       2065,       2301,       2537,       2769,       3057
          0,        219,        502,        736,        971,       1213,       1464,       1774,       2010,       2245,       2484,       2716,       3013
          0,        220,        504,        737,        974,       1218,       1512,       1824,       2061,       2297,       2533,       2765,       3053
          0,        219,        504,        739,        974,       1216,       1511,       1819,       2058,       2293,       2531,       2763,       3061
          0,        220,        509,        741,        977,       1219,       1470,       1783,       2021,       2257,       2496,       2727,       3225
          0,        219,        505,        738,        974,       1217,       1520,       1829,       2065,       2298,       2535,       2767,       3057
          0,        222,        505,        740,        975,       1217,       1512,       1821,       2056,       2289,       2525,       2757,       3047
          0,        219,        503,        737,        974,       1215,       1513,       1823,       2060,       2295,       2534,       2767,       3054
          0,        220,        504,        736,        972,       1216,       1468,       1779,       2017,       2253,       2492,       2723,       3016
          0,        219,        508,        742,        977,       1221,       1472,       1781,       2019,       2254,       2491,       2724,       3012
          0,        221,        505,        738,        972,       1215,       1513,       1821,       2060,       2295,       2534,       2767,       3064
          0,        218,        503,        738,        976,       1218,       1512,       1820,       2058,       2296,       2534,       2766,       3061
          0,        219,        503,        737,        974,       1218,       1518,       1829,       2065,       2302,       2539,       2772,       3270
          0,        218,        502,        734,        970,       1213,       1510,       1821,       2059,       2295,       2532,       2763,       3051
          0,        220,        504,        737,        974,       1216,       1467,       1780,       2020,       2256,       2492,       2724,       3016
          0,        220,        759,        991,       1227,       1469,       1767,       2078,       2316,       2554,       2791,       3022,       3310
          0,        218,        503,        736,        972,       1215,       1509,       1819,       2058,       2294,       2532,       2764,       3059
          0,        219,        508,        744,        979,       1223,       1474,       1786,       2023,       2258,       2497,       2730,       3018
          0,        219,        503,        738,        974,       1217,       1511,       1820,       2058,       2293,       2530,       2762,       3051
          0,        219,        502,        736,        971,       1214,       1513,       1821,       2060,       2295,       2531,       2763,       3055
          0,        219,        508,        742,        977,       1218,       1469,       1778,       2017,       2252,       2491,       2724,       3222
          0,        222,        506,        739,        976,       1219,       1514,       1822,       2058,       2293,       2529,       2761,       3053
          0,        219,        504,        739,        974,       1217,       1515,       1823,       2061,       2296,       2533,       2765,       3054
          0,        219,        503,        738,        973,       1216,       1517,       1826,       2065,       2300,       2539,       2771,       3058
          0,        219,        503,        735,        971,       1214,       1466,       1779,       2017,       2255,       2492,       2723,       3016
          0,        221,        505,        739,        976,       1218,       1469,       1781,       2018,       2253,       2492,       2725,       3013
          0,        219,        502,        736,        971,       1213,       1506,       1817,       2054,       2289,       2528,       2761,       3049
          0,        220,        505,        738,        974,       1216,       1509,       1817,       2055,       2293,       2531,       2763,       3058
          0,        219,        503,        738,        974,       1218,       1517,       1827,       2064,       2299,       2538,       2770,       3266
          0,        220,        503,        738,        973,       1215,       1510,       1819,       2055,       2290,       2526,       2758,       3050
          0,        219,        509,        742,        979,       1225,       1476,       1788,       2025,       2260,       2499,       2731,       3019
          0,        219,        510,       1583,       1817,       2058,       2369,       2679,       2915,       3153,       3389,       3622,       3919
          0,        221,        513,        748,        986,       1228,       1521,       1830,       2068,       2303,       2541,       2773,       3061
          0,        219,        510,        744,        981,       1225,       1476,       1784,       2023,       2258,       2497,       2730,       3027
          0,        219,        510,        743,        980,       1226,       1525,       1835,       2075,       2310,       2549,       2781,       3068
          0,        220,        511,        746,        981,       1223,       1518,       1828,       2067,       2303,       2539,       2771,       3058
          0,        219,        510,        743,        977,       1220,       1472,       1781,       2020,       2255,       2494,       2727,       3226
          0,        219,        509,        743,        978,       1222,       1515,       1823,       2059,       2294,       2533,       2766,       3054
          0,        219,        511,        746,        984,       1226,       1524,       1832,       2071,       2306,       2544,       2776,       3068
          0,        219,        513,        746,        981,       1223,       1516,       1824,       2062,       2297,       2535,       2767,       3057
          0,        221,        516,        750,        985,       1228,       1479,       1788,       2024,       2259,       2498,       2730,       3022
          0,        219,        510,        743,        977,       1220,       1471,       1780,       2018,       2253,       2490,       2722,       3016
          0,        221,        512,        746,        983,       1227,       1526,       1836,       2073,       2308,       2547,       2780,       3068
          0,        218,        510,        745,        981,       1224,       1520,       1829,       2070,       2308,       2546,       2778,       3073
          0,        219,        510,        743,        979,       1223,       1475,       1783,       2022,       2257,       2496,       2729,       3230
          0,        219,        510,        743,        980,       1223,       1523,       1832,       2070,       2305,       2542,       2774,       3063
          0,        218,        510,        743,        979,       1221,       1513,       1822,       2060,       2298,       2536,       2768,       3063
          0,        219,        510,        745,        980,       1222,       1517,       1825,       2064,       2299,       2538,       2770,       3061
          0,        220,        511,        744,        981,       1223,       1475,       1785,       2024,       2260,       2496,       2728,       3015
          0,        219,        511,        746,        981,       1223,       1476,       1788,       2025,       2260,       2498,       2730,       3027
          0,        219,        510,        745,        980,       1223,       1517,       1828,       2065,       2300,       2539,       2771,       3059
          0,        220,        511,        743,        978,       1219,       1517,       1828,       2066,       2302,       2541,       2772,       3060
          0,        219,        510,        743,        977,       1220,       1513,       1821,       2059,       2294,       2531,       2764,       3262
          0,        221,        512,        745,        979,       1222,       1523,       1831,       2070,       2305,       2544,       2777,       3069
          0,        220,        516,        749,        984,       1225,       1477,       1790,       2028,       2264,       2503,       2735,       3027
          0,        219,        510,        742,        978,       1222,       1514,       1823,       2061,       2297,       2536,       2767,       3060
          0,        219,        511,        746,        981,       1223,       1521,       1832,       2069,       2304,       2542,       2774,       3066
          0,        219,        512,        745,        981,       1224,       1482,       1792,       2028,       2266,       2503,       2735,       3025
          0,        221,        512,        746,        983,       1225,       1521,       1830,       2068,       2303,       2539,       2772,       3060
          0,        219,        511,        746,        981,       1224,       1519,       1827,       2065,       2300,       2538,       2770,       3060
          0,        220,        511,        744,        981,       1221,       1474,       1786,       2027,       2263,       2502,       2734,       3235
          0,        218,        509,        741,        977,       1221,       1517,       1828,       2066,       2302,       2539,       2770,       3058
          0,        219,        510,        744,        981,       1225,       1519,       1827,       2065,       2300,       2536,       2769,       3064
          0,        220,        591,        824,       1061,       1305,       1600,       1909,       2148,       2384,       2620,       2852,       3140
          0,        221,        511,        745,        980,       1223,       1474,       1784,       2020,       2255,       2494,       2726,       3023
          0,        219,        512,        745,        982,       1225,       1475,       1786,       2026,       2261,       2498,       2730,       3017
          0,        221,        512,        746,        983,       1226,       1521,       1830,       2069,       2304,       2543,       2776,       3064
          0,        221,        513,        748,        986,       1231,       1524,       1835,       2072,       2307,       2547,       2779,       3074
          0,        222,        512,        747,        982,       1225,       1519,       1828,       2064,       2299,       2535,       2767,       3271
          0,        220,        511,        744,        981,       1226,       1522,       1831,       2070,       2306,       2542,       2774,       3062
          0,        221,        512,        746,        983,       1226,       1478,       1786,       2025,       2260,       2499,       2732,       3029
          0,        220,        511,        744,        981,       1223,       1523,       1834,       2071,       2308,       2545,       2777,       3069
          0,        221,        511,        745,        980,       1222,       1473,       1782,       2021,       2256,       2495,       2727,       3019
          0,        219,        510,        744,        979,       1222,       1473,       1782,       2020,       2255,       2492,       2727,       3017
          0,        219,        510,        742,        978,       1221,       1514,       1825,       2066,       2302,       2538,       2769,       3057
          0,        221,        511,        745,        980,       1223,       1521,       1830,       2066,       2301,       2540,       2772,       3064
          0,        219,        510,        743,        977,       1222,       1516,       1823,       2062,       2297,       2536,       2769,       3275
          0,        221,        512,        746,        983,       1226,       1525,       1835,       2075,       2310,       2549,       2782,       3069
          0,        219,        511,        746,        984,       1227,       1478,       1788,       2027,       2262,       2502,       2734,       3029
          0,        218,        509,        741,        979,       1222,       1516,       1828,       2066,       2304,       2541,       2772,       3060
          0,        219,        510,        744,        981,       1225,       1519,       1826,       2065,       2300,       2539,       2772,       3064
          0,        219,        516,        751,        986,       1228,       1478,       1790,       2027,       2262,       2499,       2731,       3018
          0,        219,        510,        744,        981,       1224,       1519,       1827,       2066,       2301,       2540,       2773,       3070
          0,        219,        510,        743,        979,       1222,       1524,       1835,       2071,       2309,       2545,       2777,       3073
          0,        220,        516,        750,        986,       1228,       1479,       1793,       2034,       2270,       2509,       2740,       3238
          0,        219,        510,        743,        977,       1219,       1519,       1828,       2065,       2300,       2539,       2772,       3064
          0,        219,        512,        747,        982,       1224,       1474,       1784,       2022,       2257,       2494,       2726,       3020
          0,        219,        510,        913,       1147,       1391,       1684,       1994,       2234,       2469,       2708,       2940,       3227
          0,        219,        510,        744,        981,       1224,       1519,       1827,       2066,       2301,       2540,       2773,       3066
          0,        219,        517,        752,        988,       1231,       1483,       1793,       2032,       2267,       2506,       2738,       3025
          0,        219,        510,        743,        977,       1220,       1513,       1823,       2063,       2298,       2537,       2769,       3057
          0,        220,        511,        743,        978,       1220,       1514,       1825,       2066,       2302,       2541,       2772,       3065
          0,        219,        510,        744,        981,       1222,       1473,       1782,       2021,       2256,       2495,       2728,       3228
          0,        221,        512,        746,        983,       1227,       1526,       1836,       2073,       2308,       2547,       2780,       3067
          0,        220,        511,        746,        981,       1223,       1522,       1831,       2071,       2307,       2546,       2778,       3070
          0,        218,        510,        743,        979,       1221,       1518,       1826,       2064,       2302,       2540,       2772,       3067
          0,        221,        512,        746,        983,       1227,       1478,       1787,       2026,       2261,       2500,       2733,       3025
          0,        218,        515,        748,        984,       1229,       1481,       1793,       2030,       2265,       2505,       2737,       3032
          0,        218,        510,        745,        981,       1224,       1521,       1829,       2070,       2305,       2545,       2777,       3072
          0,        219,        510,        744,        979,       1222,       1522,       1830,       2069,       2304,       2543,       2775,       3067
          0,        219,        510,        743,        977,       1219,       1520,       1830,       2070,       2305,       2544,       2777,       3278
          0,        221,        511,        745,        980,       1223,       1518,       1828,       2064,       2301,       2538,       2770,       3062
          0,        219,        511,        746,        981,       1226,       1477,       1787,       2026,       2261,       2499,       2731,       3028
          0,        219,        509,        743,        978,       1221,       1522,       1830,       2069,       2304,       2543,       2775,       3067
          0,        218,        510,        743,        979,       1222,       1523,       1832,       2071,       2306,       2546,       2778,       3073
          0,        219,        510,        744,        979,       1224,       1476,       1788,       2025,       2260,       2499,       2732,       3025
          0,        220,        511,        744,        981,       1223,       1517,       1825,       2064,       2300,       2536,       2768,       3055
          0,        219,        510,        744,        981,       1224,       1518,       1829,       2069,       2304,       2543,       2776,       3069
          0,        218,        510,        745,        983,       1226,       1478,       1790,       2029,       2267,       2505,       2737,       3238
          0,        219,        514,        747,        982,       1224,       1517,       1827,       2067,       2302,       2540,       2772,       3069
          0,        221,        512,        745,        978,       1221,       1522,       1833,       2069,       2307,       2543,       2775,       3066
          0,        219,        621,        855,       1092,       1333,       1634,       1945,       2182,       2419,       2656,       2888,       3180
          0,        220,        510,        745,        980,       1223,       1474,       1784,       2023,       2258,       2494,       2726,       3018
          0,        221,        513,        746,        982,       1225,       1476,       1786,       2024,       2259,       2499,       2731,       3029
          0,        218,        510,        745,        983,       1225,       1520,       1828,       2069,       2307,       2545,       2777,       3072
          0,        220,        511,        746,        981,       1222,       1516,       1826,       2065,       2302,       2539,       2771,       3063
          0,        219,        510,        743,        977,       1221,       1474,       1782,       2021,       2256,       2495,       2728,       3232
          0,        219,        510,        744,        981,       1225,       1520,       1829,       2067,       2302,       2539,       2774,       3064
          0,        219,        511,        746,        984,       1230,       1529,       1839,       2076,       2311,       2549,       2781,       3073
          0,        221,        512,        746,        983,       1223,       1518,       1826,       2065,       2300,       2539,       2772,       3064
          0,        218,        510,        745,        981,       1224,       1475,       1785,       2023,       2259,       2496,       2727,       3015
          0,        219,        510,        744,        981,       1224,       1475,       1784,       2023,       2258,       2497,       2730,       3022
          0,        219,        510,        743,        977,       1222,       1523,       1833,       2070,       2305,       2544,       2777,       3069
          0,        222,        513,        746,        983,       1226,       1477,       1790,       2027,       2263,       2499,       2731,       3019
          0,        219,        517,        752,        988,       1230,       1481,       1791,       2030,       2265,       2504,       2736,       3232
          0,        219,        509,        743,        978,       1220,       1520,       1828,       2064,       2299,       2538,       2770,       3062
          0,        219,        512,        747,        982,       1225,       1522,       1831,       2070,       2305,       2544,       2776,       3063
          0,        221,        514,        900,       1135,       1378,       1675,       1983,       2222,       2457,       2696,       2928,       3215
          0,        219,        511,        746,        981,       1225,       1476,       1786,       2024,       2259,       2497,       2729,       3024
          0,        220,        511,        744,        981,       1223,       1474,       1787,       2024,       2260,       2496,       2728,       3016
          0,        218,        510,        743,        981,       1227,       1524,       1832,       2070,       2308,       2546,       2778,       3073
          0,        219,        509,        743,        978,       1220,       1518,       1827,       2063,       2298,       2537,       2769,       3061
          0,        218,        510,        745,        983,       1227,       1525,       1834,       2073,       2308,       2546,       2778,       3277
          0,        219,        510,        743,        977,       1220,       1515,       1823,       2062,       2297,       2536,       2769,       3061
          0,        219,        515,        748,        984,       1229,       1481,       1793,       2031,       2267,       2505,       2737,       3032
          0,        218,        510,        745,        981,       1224,       1518,       1830,       2069,       2307,       2544,       2775,       3063
          0,        220,        510,        741,        975,       1218,       1521,       1832,       2067,       2307,       2543,       2775,       3068
          0,        219,        504,        735,        972,       1215,       1467,       1777,       2013,       2249,       2487,       2719,       3007
          0,        219,        503,        738,        973,       1216,       1511,       1820,       2059,       2294,       2533,       2765,       3053
          0,        221,        505,        738,        972,       1214,       1516,       1824,       2062,       2297,       2534,       2767,       3055
          0,        221,        504,        738,        973,       1216,       1468,       1779,       2016,       2251,       2490,       2722,       3217
          0,        219,        503,        736,        970,       1213,       1513,       1823,       2063,       2298,       2537,       2770,       3062
          0,        221,        505,        739,        976,       1218,       1517,       1825,       2064,       2299,       2538,       2771,       3063
          0,        218,        503,        736,        972,       1215,       1509,       1818,       2059,       2297,       2534,       2766,       3054
          0,        219,        503,        737,        974,       1217,       1469,       1777,       2016,       2251,       2490,       2723,       3015
          0,        220,        504,        737,        974,       1216,       1468,       1779,       2018,       2255,       2492,       2724,       3021
          0,        219,        503,        737,        972,       1215,       1508,       1819,       2056,       2291,       2530,       2763,       3051
          0,        218,        503,        738,        976,       1219,       1514,       1823,       2064,       2302,       2540,       2772,       3067
          0,        219,        503,        736,        972,       1215,       1466,       1777,       2014,       2249,       2488,       2720,       3216
          0,        219,        505,        740,        975,       1218,       1513,       1822,       2061,       2296,       2532,       2764,       3052
          0,        221,        505,        739,        976,       1220,       1515,       1823,       2062,       2297,       2536,       2769,       3061
          0,        218,        502,        734,        970,       1212,       1510,       1819,       2060,       2298,       2536,       2768,       3063
          0,        219,        504,        739,        977,       1220,       1472,       1782,       2021,       2256,       2494,       2726,       3023
          0,        219,        508,        743,        979,       1222,       1473,       1783,       2022,       2257,       2496,       2728,       3015
          0,        219,        503,        736,        973,       1219,       1516,       1825,       2064,       2299,       2538,       2770,       3058
          0,        222,        506,        739,        976,       1219,       1515,       1825,       2064,       2300,       2536,       2768,       3055
          0,        219,        504,        739,        974,       1217,       1512,       1820,       2059,       2294,       2532,       2764,       3264
