noop,vdso,syscall,ioctl
8,20,285,341
8,20,280,351
10,12,281,360
10,13,284,353
9,12,284,356
8,12,291,349
8,12,284,352
10,16,280,348
8,19,280,349
8,16,279,349
8,19,280,342
8,14,289,434
8,19,291,360
7,14,292,360
8,12,283,359
10,14,294,341
8,21,287,354
8,11,294,358
9,12,293,355
8,12,281,342
8,14,286,342
10,13,287,351
10,9,280,351
10,20,286,343
10,20,287,359
10,14,285,361
9,19,286,354
8,19,287,366
10,19,279,361
10,19,281,349
7,19,288,343
10,14,287,354
10,20,283,351
8,19,289,351
10,19,288,344
10,19,277,359
9,12,286,520
10,20,281,355
9,19,287,339
