noop,fork-simple,vfork-simple
21,43987,15710
21,41037,15352
20,40658,9484
20,43751,9483
20,43629,9706
21,44022,15719
20,42093,9750
21,44746,10384
21,42869,10697
21,41657,14168
20,40920,9728
21,43807,9317
20,43371,12805
21,40901,20003
21,44222,12064
21,41607,11796
22,42503,12088
21,41369,16075
21,44281,11780
21,40552,11672
21,42014,11768
21,40252,14279
21,43624,12049
21,40228,12369
21,42117,11641
22,40897,16252
21,43571,14883
21,41591,11855
21,42590,19440
20,43225,14750
21,41181,10257
21,40727,10495
21,41491,9489
21,44826,15104
21,41393,9520
21,41587,9904
21,40768,9746
22,45041,12385
20,41582,11112
21,41636,10118
22,43813,12015
21,40590,15412
21,41817,9786
21,41021,13462
21,43949,9512
21,41303,15820
20,40635,9848
21,39579,9556
21,44638,9577
20,39894,14791
20,40649,9785
21,41727,9696
21,43798,9677
21,40404,15583
21,40612,11695
21,43990,10012
22,40360,14872
21,40678,16118
22,41855,9731
21,44958,14673
20,41520,9306
22,40624,14499
22,40717,9991
21,43737,10486
21,40784,9580
21,40625,13748
21,44564,9663
21,41112,9757
21,41275,12160
20,41411,14981
22,44611,10048
21,41668,12374
21,41297,10157
21,43492,14967
21,43702,12774
21,41168,9468
20,40531,9365
21,43533,14185
21,40551,9794
21,42541,9745
21,40137,9565
21,43840,13525
21,41836,12329
20,42574,9631
22,41896,15776
20,44211,15981
21,40929,10051
21,42981,9856
21,41377,9709
21,43932,15606
20,41052,13229
20,43441,9934
21,42035,9748
21,41509,15660
21,40732,9901
22,42471,10958
21,48381,11426
22,42288,16745
21,43262,9591
21,43003,10012
21,43326,10239
22,40745,17239
21,40920,10004
21,45520,10271
21,40463,10125
20,40348,19143
21,41391,9561
21,46173,9729
21,41472,9624
21,39846,15654
21,40867,12423
20,45604,9321
21,41627,16114
21,41403,15790
21,44867,9380
21,44411,9910
21,42024,9562
21,41667,13915
20,44447,9711
21,42257,9514
21,41820,13252
21,40762,15429
21,45237,10158
22,42160,9566
21,41460,13506
21,44244,16105
21,41325,9818
22,40671,11200
21,40700,9815
22,43661,15833
21,40639,9934
21,40203,9977
21,40428,9914
21,43492,14979
21,40742,11992
21,40216,13212
21,40673,13774
21,44300,14067
22,42460,12478
21,41008,9706
20,43501,16485
21,41713,15953
20,42779,9841
20,40570,9807
21,43466,9725
22,40932,15943
21,41537,9857
22,41370,9111
21,44699,9284
21,40591,15677
21,42044,10154
21,44666,12964
21,41086,13045
21,41245,15437
21,41290,9420
21,44598,12195
22,40846,9772
21,40523,15768
21,40002,9759
21,43810,10633
21,40688,9947
22,40710,17355
21,44327,9453
20,40356,9987
21,40402,10494
21,40566,15292
21,44150,17127
21,41577,10797
21,41671,15955
21,40725,15579
21,44321,9650
21,41671,9685
21,41051,9368
20,40626,14040
21,44448,9676
21,40891,9801
21,41440,9564
21,44936,182042
21,42045,10111
21,41706,9535
21,41279,12528
21,45186,11475
21,40932,15281
22,40754,10212
20,40625,10387
21,45137,9816
21,40770,10064
22,44062,9723
21,42532,9777
20,42091,10146
21,40239,10285
21,40349,11065
21,43349,9987
21,43234,10312
21,41480,13547
20,41160,10287
20,44354,10378
21,42885,13502
22,41087,10594
21,44082,10993
21,40767,10172
20,42533,10087
21,42239,10007
21,44110,10257
21,41760,10111
20,42991,10367
21,41074,10110
21,44643,10044
21,40961,13790
21,42617,10509
22,144682,10331
20,43185,10660
22,39936,11591
20,40897,13901
22,43094,10854
20,40980,10408
21,40808,10133
21,40588,10217
21,44404,9924
21,42628,10395
21,41122,10645
21,41531,10146
21,44803,14744
21,41903,11267
21,40918,10558
21,43688,10174
21,41822,10622
21,41395,11243
22,41333,13271
21,44423,9991
20,41191,10799
20,41306,11514
21,40724,10518
21,45780,10927
20,41875,10195
21,40236,11016
21,43056,14658
21,40957,10618
21,40149,10997
21,40140,10800
21,43628,10043
21,40562,10717
21,40485,10477
22,41226,10181
21,43902,14056
21,40571,10860
21,41934,10418
21,41788,10829
21,45248,10005
21,40830,9945
21,41869,14156
22,44416,10288
21,40971,10058
21,40304,10119
21,41343,10601
22,63471,10966
22,41969,10412
21,40693,10415
22,41140,9717
22,43906,14228
21,41744,9961
21,41262,9966
21,43919,10482
21,40958,11156
22,40695,13669
21,42442,9774
21,44203,10335
21,40239,9836
21,40649,9787
21,40345,10806
20,43667,10073
20,40798,10417
21,40938,10358
21,44054,10621
21,42150,10601
20,40836,14300
21,41518,9955
20,43901,10806
21,46082,13723
21,43635,10516
22,41025,10033
21,43934,9971
21,41811,10161
22,43168,10264
21,40318,10121
20,44357,10502
21,41104,10263
21,41444,11348
21,44622,10351
21,40455,10418
21,40317,13594
21,42589,10146
21,43966,14050
21,40148,10396
21,40326,10904
22,41380,11076
22,43946,10310
21,40603,10621
22,41033,10175
21,45973,10106
21,41150,9787
21,42855,9925
22,41585,10048
21,44297,10044
21,42301,10379
21,40963,9889
21,41863,17002
21,43600,10255
21,40481,10801
22,41214,10680
21,44258,9937
21,40748,9668
21,41850,9716
21,41258,10326
21,45000,9803
22,41859,10058
21,40672,10084
21,40382,10403
21,45694,10726
21,41110,11229
21,40135,13840
21,40806,13144
22,43597,10487
21,40591,10397
20,41464,10509
21,43718,10971
20,40741,10416
21,40726,10640
21,40926,10413
21,43904,9883
22,41717,10298
20,41541,10235
22,41883,10211
20,44073,10220
21,40862,13875
21,40978,10025
21,43873,9774
21,40511,13533
21,41123,11125
21,41376,10176
21,44784,9824
21,40791,10164
21,41728,10249
21,40369,10720
21,43130,10428
21,41427,10449
21,45528,10556
21,44141,10353
21,40786,14068
21,40856,10648
21,42482,10559
21,43434,10868
20,41023,13811
21,39999,10693
21,43625,10146
20,44038,10539
21,41596,10177
21,42206,9956
21,42459,10931
21,42478,11103
21,41441,9975
22,40903,16382
21,46369,13987
21,40615,9748
21,40000,10122
21,41123,15933
21,47037,10133
20,41070,10318
21,41372,13053
21,43575,15567
21,46109,9409
21,40324,9625
21,40936,9644
21,44036,15786
20,42310,9870
20,40626,9522
21,40340,13458
21,44128,966425
21,42765,10679
21,41659,10358
21,40848,10445
21,43853,11538
21,42288,10972
21,40975,14433
21,43924,10503
21,40861,14153
20,41801,10491
21,40607,10401
21,43197,11337
21,40934,10685
21,42818,11255
21,40699,11704
20,44618,11222
21,41363,10740
21,41126,10739
21,41566,10705
20,44898,10642
20,40718,10528
21,40398,10725
21,44419,16595
21,41106,12669
21,40038,12799
21,40442,12569
21,43446,12916
21,40052,12320
21,40376,12833
21,40850,12927
21,43447,12914
20,40978,12086
21,41701,12406
21,43765,12612
21,42934,12238
21,41237,11944
21,41665,12601
21,44104,16139
21,42323,11987
21,40655,12975
21,40975,12709
22,45376,11949
21,42114,11943
22,42059,11715
21,44613,12421
21,41014,12220
21,40884,14218
21,41291,13237
21,43588,12414
21,40678,12712
21,40339,12234
21,40721,12286
20,43394,12504
20,39873,16179
21,40822,12446
21,39454,11348
21,43758,12942
21,41379,12439
21,40386,12314
22,43659,11890
21,45488,11966
21,42077,11725
21,40439,12140
21,43173,12688
22,41930,12036
21,41144,12134
21,41016,12195
20,44762,11859
21,41311,12647
21,40760,15377
21,44416,11731
20,40403,11509
21,41464,11858
21,40980,11986
20,43495,11985
21,39963,11843
21,40502,12177
22,39864,12178
21,43338,13427
20,40135,11919
22,40215,11855
21,43449,12166
21,40188,12089
22,43381,11753
21,42193,14687
22,43992,10749
20,41850,10889
21,40748,10763
21,42800,10704
21,44935,10364
21,41531,10186
20,41049,12019
21,42410,12688
21,43691,12459
22,40720,12626
21,41493,12686
21,46107,11696
21,41815,12239
21,41384,12239
22,41036,12647
21,46114,15633
21,41257,11364
21,40360,11203
21,40389,10913
21,44870,10682
20,40407,10921
21,40926,10892
21,43577,10976
21,40027,11045
21,39746,10388
22,40972,11631
21,43834,10630
21,41116,10963
21,41010,12002
21,41288,12048
21,43965,15250
21,41040,11542
22,41633,11853
20,44023,11343
21,41022,11784
21,42062,10887
21,41735,11292
21,44472,11230
21,41404,10550
22,41274,10806
21,40943,11974
21,44127,12054
21,42007,12146
21,40509,12491
21,41422,12574
21,44036,11995
20,40657,15495
21,39596,11831
21,43446,10430
21,40294,10670
21,40302,11094
21,40687,10581
21,44317,10349
21,40377,10536
21,41019,10566
22,41488,10452
21,43105,11547
22,41721,11669
21,41109,11035
21,43388,11589
20,41886,10149
20,41279,10703
21,41046,14398
21,44728,10349
21,40915,10950
21,40853,11623
21,44394,10844
21,43849,10900
21,41219,10287
21,40676,10766
21,43060,10981
21,40539,11468
21,42971,11371
21,39957,10904
21,43457,11498
21,40574,12277
21,40539,10749
21,40853,13753
21,43597,9973
21,40660,11721
21,40731,11433
20,44219,10979
21,42047,10510
21,41516,10474
21,41933,10122
21,44117,10696
21,41981,11048
21,40859,10379
21,41155,10827
21,47049,11140
21,42552,10744
21,40615,11023
21,41051,10724
21,44265,13788
21,42682,10478
21,40768,10910
22,42797,11491
21,40906,10648
21,42406,10476
21,40168,10625
21,43770,11108
21,40900,11021
21,42123,10550
21,40209,11022
22,44222,10692
20,40492,10003
20,43401,10913
21,42613,11105
22,41720,10669
22,41892,13873
21,42733,10355
21,44577,10317
21,42405,10893
21,40675,10178
21,44670,10048
21,44154,10572
21,44961,10649
21,41571,10755
22,45433,10388
21,40960,10271
21,40823,10678
21,40437,13172
22,49418,10131
21,41981,10273
21,41210,13851
21,50341,10897
22,50634,10251
21,44395,10819
21,40270,10983
21,40111,10512
22,45942,11570
21,40870,10542
21,40584,10391
21,43575,10434
21,48316,10396
21,43232,12792
22,41474,10345
21,44128,11200
22,41531,11360
21,40976,11915
21,40595,14288
21,44879,10382
22,41070,10231
21,41044,10653
22,44568,10186
21,41778,10443
21,41267,10187
21,41932,9950
20,44296,10130
21,40897,11840
21,41562,10324
21,40592,10362
21,43810,11116
21,40582,11702
21,40507,10813
21,43247,13916
21,41180,10504
21,40799,10427
21,41606,10992
21,42750,9984
21,40608,10965
21,40512,10056
21,40955,10101
22,44954,13073
21,42325,10849
21,41198,10566
21,41095,10171
21,44554,11176
21,41290,10728
22,41090,10829
21,43864,11154
21,41792,13706
22,41998,10649
21,42145,10213
20,45119,10641
22,41073,10688
21,41030,11657
21,41641,13574
21,44530,10701
21,40760,10935
21,44838,10057
21,43685,10695
21,40433,10511
21,40516,10447
21,40238,10851
21,43318,11625
21,40212,10800
21,40380,14334
22,41255,10631
21,43640,10573
20,40005,10499
21,40638,13180
21,44458,11254
21,41897,10889
22,41598,10850
21,41191,10068
20,43793,10472
22,41555,10327
20,41132,10244
21,41658,10944
20,43985,10531
21,40852,10876
21,41762,13930
21,42572,10654
21,45914,10648
21,42292,12468
21,40758,10594
20,44966,10499
21,40668,15750
20,40316,10416
21,40496,10265
22,43632,10332
20,40190,10191
21,41167,10142
21,40630,10912
21,43324,10279
21,40563,10347
22,42289,10605
22,43640,14073
21,41334,12875
21,42604,10456
21,40474,10964
21,43856,10146
22,41126,10430
21,41268,10929
21,45877,10283
22,45165,10635
21,41493,10635
21,41605,10214
21,44319,10410
22,41459,10117
21,41940,10474
21,41376,10791
22,43681,12654
21,41287,13958
20,40084,11040
21,41794,11345
21,44109,11064
21,40715,11462
22,40277,10744
21,40096,10738
22,43185,10571
21,40346,10566
21,41051,10766
21,44232,10941
21,41455,10900
21,41891,10851
21,40733,13307
21,45126,11219
21,40905,14758
21,41607,10758
21,39795,10657
21,44497,10608
21,41502,10905
21,41070,11053
21,43658,10949
21,41229,10836
21,40915,10527
21,41658,10856
21,44510,11013
21,40844,10500
20,41464,15781
20,40350,14771
21,43649,11093
21,40826,10220
22,40712,13937
21,43838,14336
21,40861,9965
20,42002,10157
22,40883,10395
22,44115,14799
20,42497,9915
21,40117,10513
21,41408,10202
21,44796,14569
21,40551,12099
21,41970,9914
21,40449,10284
21,43968,13125
21,41557,9626
21,41454,10456
21,43567,14020
22,41884,14858
21,41628,10455
21,40856,10099
21,44348,9706
21,42219,13686
21,40862,10051
21,41896,10066
21,45821,11690
21,42681,17112
21,40887,9752
21,44182,9674
21,40886,9745
21,42390,13131
21,39512,9957
21,43785,13549
21,40884,10131
21,42600,15345
22,41103,10066
21,44800,9904
21,41839,9832
22,43298,14701
22,43275,14177
22,40837,10489
22,39934,10096
21,43164,14356
22,43782,10121
21,40906,9714
21,41434,10075
21,42748,15241
21,44207,9529
21,41795,13274
21,40896,10671
20,42301,13866
21,44418,9736
20,40997,10147
21,41169,12220
22,46122,18295
21,40151,9710
22,41243,9879
21,40748,9560
21,45333,15410
20,40665,10137
20,40852,9670
21,41492,10197
21,46155,12833
21,42151,13422
21,40533,10203
21,44623,10262
21,42626,13804
22,41170,12003
22,41764,10050
21,44067,9820
21,43650,14167
22,40555,9963
21,41488,9875
21,43933,10284
20,42625,14296
21,106382,9951
21,43677,9812
21,41171,10470
21,40927,14563
20,40367,13469
22,43196,10046
21,41065,12765
20,40026,18715
21,40757,10216
21,44324,9719
22,39405,10012
21,39801,13335
21,43273,9783
21,40003,10202
21,40888,9630
22,41471,14468
21,44339,9885
21,41155,11090
21,41136,9937
20,40734,17343
21,44404,12283
21,41691,9825
21,41582,10605
22,42223,14479
21,44213,9824
20,41584,9896
21,42025,9846
21,43532,13802
21,41875,10064
21,41475,9886
22,40425,9733
21,43916,13780
21,40533,9967
20,40788,9782
21,39632,11833
22,42710,21625
21,40432,9826
20,39277,10260
21,43790,10744
21,41015,14120
21,40262,9573
21,40596,9971
21,44909,10058
21,40982,14531
20,41731,9981
21,40818,10114
21,45026,9631
21,41447,13583
21,41402,12246
21,46215,10012
21,41286,9601
20,41748,16087
21,41506,9965
21,44536,10223
22,42180,10132
22,40678,15439
21,41296,9988
21,46498,9717
21,41212,10212
21,40297,12697
21,40985,9667
21,45914,9877
21,40942,12288
21,40881,17234
22,43477,10130
21,42910,9638
21,41071,13078
22,39590,15925
21,43711,10736
21,43924,10064
21,42230,10668
21,41181,12267
21,44499,9846
21,43369,9683
22,41107,9759
21,44109,14785
21,40887,12335
21,42928,10260
21,41477,9654
21,45754,14398
21,40951,10127
21,42890,10210
21,40578,13178
22,44234,14446
21,40713,9525
21,41734,10183
21,43851,10200
21,39626,14572
21,40305,9966
22,44456,9700
21,43871,12327
21,107749,16843
21,41451,9777
21,40412,10120
20,43540,10221
21,42115,13609
21,41025,13251
20,45368,13033
21,41655,10027
21,41711,14173
21,40851,10119
21,44119,10507
21,41838,10433
22,40924,15678
21,41463,12429
21,44983,15138
21,41170,1137917
21,41203,10937
21,41416,10233
21,45375,11247
21,40620,10375
21,40130,11347
21,43270,10189
21,40478,10058
21,41500,10405
21,41361,10749
21,43263,10294
21,40013,11130
20,40775,14057
21,40435,11117
21,43209,11238
21,40543,11014
21,41406,10702
21,45088,10055
21,41273,10594
21,41352,10522
21,41785,11111
21,43610,10341
22,41573,10890
21,41637,11324
21,40526,10916
21,44606,10524
22,42473,9868
21,40914,10521
22,44095,14170
21,41933,10540
21,40526,10368
21,43161,11403
21,43375,10986
22,40607,10377
21,40537,11022
22,43747,11028
21,45359,10871
21,40543,10345
21,40182,10279
21,43751,10272
21,43422,9753
22,41012,10356
20,40804,10140
21,46201,10073
21,41047,13869
20,42680,10675
21,40605,11643
21,46744,11391
21,41637,10425
21,41017,10740
21,41265,10680
21,45579,10997
21,40613,10999
22,41317,11233
22,44516,10432
22,44343,10023
21,40961,10578
20,40762,11094
20,43492,10370
20,42702,10297
20,40570,14464
21,40530,11155
22,43732,11015
20,42075,10255
22,41989,10209
21,44314,9891
21,39923,10199
21,41885,10774
21,40669,10612
21,43819,10414
21,40954,10471
20,43576,9562
21,41168,10192
22,46336,9698
20,41454,9701
21,42525,13783
21,133358,10429
21,44839,10953
21,41113,10570
21,41618,11875
21,44549,10276
21,40785,11239
21,41370,10271
21,41824,11417
21,43471,10893
21,41052,10949
21,40514,10844
22,40245,11106
22,43905,10716
22,40471,10384
21,40601,10463
21,43814,14208
20,41069,9909
21,40296,10813
20,39599,10487
21,44392,10753
21,40920,10284
22,41251,10445
21,41089,10071
21,45564,10410
21,41050,11074
21,40511,10974
21,44732,10931
21,40477,10924
21,41090,10788
21,40742,10445
21,43585,10322
21,41737,13954
21,41114,10318
22,40655,10998
22,44133,10337
21,41307,10153
21,41124,10007
21,43870,10089
22,40480,10221
21,40891,10398
21,42633,10405
21,44140,10426
21,40779,10475
21,40532,10026
22,40233,10378
22,43751,10887
21,40880,10644
21,40227,13838
21,40226,10034
21,45599,9714
21,41373,10394
21,43705,10737
22,45466,10317
20,40387,10513
21,40684,10229
21,43744,10441
21,43619,10638
21,39881,10524
21,41501,10457
21,42924,10553
21,43231,10459
20,41576,9948
21,41290,13312
21,46423,10207
21,40621,9930
21,40653,10079
21,40093,10228
21,45408,9861
21,43532,10352
21,40387,10658
21,42409,10068
21,44456,10245
21,40586,10692
21,40844,10621
21,43678,10435
21,42404,10151
22,40800,10299
21,41550,10442
21,43981,13483
21,42410,10567
21,40392,10462
21,40475,10324
21,44519,10267
21,44036,9875
21,40445,10141
21,44496,10336
21,41820,9968
21,43648,10869
20,40716,358543
22,43103,11913
21,41154,10302
21,42918,10046
21,40708,10039
22,43896,10218
21,40830,13343
21,40610,10051
21,39950,10067
21,43713,9608
20,39791,10303
21,41358,10465
20,45287,10345
21,41072,10044
21,40073,10107
20,40861,9914
22,43994,10588
21,41297,10437
20,41387,10302
22,40908,10391
21,44265,9734
22,40849,9889
21,41236,13506
21,43866,10784
21,41141,10033
20,41643,9948
21,41959,10231
21,44570,9693
22,41176,9747
22,40425,9646
21,40358,9734
21,43882,10521
21,40342,9906
21,40885,9957
21,43797,9869
20,40242,9918
21,40557,10241
20,40859,14021
21,43240,9710
22,40908,10022
21,40338,10550
22,41176,9859
20,44384,9890
21,40934,9814
21,42107,9604
21,45213,10009
21,41195,9981
21,39937,10424
21,42689,9957
21,43956,10044
21,40975,10033
21,42663,9780
21,41031,9596
21,43443,13385
22,41049,10023
20,41115,10896
21,40986,10249
21,44072,9796
20,41729,9897
22,40365,10111
21,43876,10022
22,40090,9744
21,41903,9843
22,41531,10073
20,43222,9886
22,40897,10328
21,42929,9702
21,40494,10095
21,43005,10358
21,41583,13241
21,43546,10228
21,47652,10251
22,40868,10953
21,40898,10315
21,42491,10345
21,44976,10269
21,41684,9877
21,41200,10544
22,42678,10671
22,43902,11044
21,41114,10364
21,41116,9794
21,44614,10072
21,40933,10858
21,41051,10058
21,40215,14317
21,45075,10258
21,40213,10832
22,40316,10031
22,40989,10449
21,46873,10177
21,40122,13259
21,39908,10191
22,40521,10614
22,44728,10708
21,41483,10689
21,41508,10159
21,44462,10036
21,40990,10223
21,41642,9978
21,40915,13860
21,44608,10217
21,41108,9868
21,41587,10849
21,40970,10677
21,44629,11962
21,41683,10087
21,40821,9816
21,46334,10675
21,40939,10165
21,41214,10616
21,40165,10687
20,43857,10259
21,39947,10128
21,40338,10102
21,40992,9978
21,43268,13786
21,41228,9849
21,39811,10073
21,43234,13072
21,40912,10115
21,40809,10033
21,40153,10004
21,44501,10035
21,40916,10315
21,40868,10462
21,41063,10343
21,44822,10820
21,40893,10679
22,41680,10468
21,41665,10314
21,44271,10042
20,41712,13776
21,40469,12854
21,44218,10583
21,41093,10368
20,41167,10415
22,40792,10174
21,44065,9534
22,43184,10414
21,40754,10018
21,40095,10532
21,42995,10452
21,40185,10469
21,40599,9986
21,44242,9780
21,40711,10133
20,40301,11927
21,40205,13424
20,45411,10940
22,41165,10194
20,41321,10679
21,40707,10518
21,45782,10499
21,41152,10261
21,41477,9937
20,43695,10389
21,42835,10450
22,40823,10196
21,41796,10594
21,44068,10148
21,42714,12516
21,44571,10220
20,41357,14080
21,44754,10534
21,43217,9887
21,41296,10021
21,40835,10078
21,43995,9778
21,43035,9807
22,40119,10412
22,44015,9734
21,40719,9945
21,41889,10222
21,40238,9911
21,43750,11881
20,39960,10137
21,42872,9573
22,41316,10122
21,45869,13303
22,41692,10187
21,43382,10377
21,44987,10428
21,41133,10717
21,40582,10507
21,41309,10445
22,44574,10694
20,41161,10345
21,40968,10832
21,40381,12665
21,43398,10694
20,40251,11038
22,40081,9860
21,43232,10348
21,40531,10221
21,41095,16639
20,40764,11733
21,43468,10866
21,40258,10101
21,40844,10433
22,40295,10355
21,43808,9975
20,41351,10812
21,42175,12425
21,44970,9777
21,41860,10006
22,41306,10281
21,41853,10575
21,44998,10488
21,41048,10123
22,41400,13364
21,41554,10570
21,43978,10220
21,41421,10216
21,40751,10043
21,41374,10434
21,44333,10013
21,41054,12693
21,40357,10381
21,44810,10285
22,40280,10435
22,40473,10095
21,40459,10239
22,43020,10395
21,40548,10001
21,40787,10574
21,40448,13296
21,44158,10982
21,40708,10822
21,40494,10686
22,46567,10418
21,41878,13336
21,41202,10731
21,41521,10056
21,45393,10090
21,42150,10465
21,41303,10774
21,41118,10329
20,44202,10466
21,40238,10497
21,40816,10470
21,43817,9907
21,40987,13533
21,41597,10398
21,40943,10444
22,44143,12654
21,40967,9828
21,43428,10523
21,40990,10250
22,43567,10190
22,40320,10435
21,41946,16534
21,43094,10194
21,43419,9715
21,40522,10139
21,42103,10251
20,43004,9910
20,41639,14192
21,41197,9586
22,43637,12073
21,44684,10380
21,41677,10377
21,41288,10250
21,42493,10318
21,44889,9792
21,40319,10358
21,40835,10273
21,45962,10451
22,43639,10050
21,40069,10289
20,40301,9895
21,46604,10012
22,40541,9899
21,40623,15509
21,39722,9996
21,45290,9881
21,41475,9895
21,40151,9991
21,43249,9917
21,41132,11328
21,40133,10526
20,41014,10147
21,43810,10403
21,41021,10392
21,40881,10435
21,41997,10478
21,45334,10398
21,41354,12424
21,41407,10999
21,44795,13942
20,41594,10342
21,44946,10745
21,40527,10927
21,43507,10088
21,42048,9978
21,40877,10600
21,40585,10496
21,45166,10486
21,42565,9903
21,41900,10512
21,44875,10263
21,41012,12904
21,40762,10686
21,40772,16770
21,42792,12978
21,40338,9828
21,40585,9808
22,40704,10276
20,44071,9659
21,40788,9673
21,40658,9829
21,40900,10308
21,44035,9731
21,41124,9775
21,41611,10091
21,44242,11832
21,40404,9983
21,41226,10218
21,41219,9464
21,44320,10838
21,41395,13060
22,148821,9999
21,43242,9789
21,44554,9966
22,41080,10663
21,41995,9870
21,43680,10489
21,41550,9881
21,40941,11192
21,42335,11826
21,44103,9854
20,40208,14577
21,41357,9810
22,40571,9842
21,43452,9823
21,39675,13663
20,39873,9914
21,43040,10183
21,41214,10252
21,41972,9897
21,41048,9903
21,44185,10248
22,41063,11656
21,41184,13174
21,41481,10694
22,44248,11910
21,40834,11618
21,41709,11851
21,40996,11400
21,44212,10280
21,41426,10541
21,41174,14576
21,44283,10805
21,42294,10740
21,40724,10382
21,40972,10784
21,43485,10895
21,40881,13612
22,40684,10334
21,40945,17312
22,44716,9652
21,39798,9854
21,40928,9215
21,43811,12189
22,40954,9557
21,41403,10007
21,40612,9450
21,44954,16711
21,41228,9300
21,40772,9630
22,41247,11227
21,43571,16044
21,42048,9337
21,43006,9706
22,43940,9345
21,41264,13075
20,40996,9463
21,42989,9605
21,44125,9785
20,42506,13664
20,41358,9964
22,42506,9681
20,43886,12734
21,40801,13769
20,40515,9618
21,41636,11559
21,43352,9843
21,40593,15225
21,39328,9803
21,47798,9678
21,40621,9657
21,40595,12557
21,40511,9652
20,48311,9680
20,41609,9549
21,41585,14620
21,42351,9285
21,46154,9452
21,40977,13032
21,41045,15173
21,44003,9555
21,43080,9773
21,41156,9295
21,41042,14810
20,44149,10057
21,42645,9817
21,40737,9884
21,40781,10469
22,43960,9881
21,42276,10352
21,40589,10364
21,43400,10942
21,40866,10899
22,40481,10476
21,40554,10452
21,43670,14581
22,40928,10620
21,41047,10274
21,40211,10709
21,43974,10681
20,41520,11287
21,41571,10508
21,40553,10536
21,45165,10537
21,41929,10158
22,40671,10160
21,44934,10001
22,41470,10073
21,42063,10012
21,42235,10021
22,44014,13916
22,40884,10230
20,40958,10009
21,40277,10678
21,44400,9954
21,42273,10062
21,40496,10425
21,44205,10068
21,40435,10612
21,40419,10597
22,40827,9947
21,44455,10280
21,40491,10298
21,41248,10199
21,41034,9926
21,43087,9759
21,40529,13572
21,41650,10231
21,44689,10492
22,41510,10385
21,41269,9859
21,41535,10045
21,43865,10490
21,40910,10263
21,41434,9901
22,41205,10192
21,44720,9937
21,44295,10332
21,40955,10315
20,44296,10213
21,42004,10216
21,41026,10657
21,40083,13934
21,43665,10843
21,40786,10507
21,40785,10329
20,39987,10213
21,43759,10759
21,41145,10322
21,40592,10356
22,42233,9876
20,43838,10717
21,41021,10094
21,41517,10044
21,46564,10428
21,41741,10725
21,41125,10429
21,40955,10650
21,46259,13781
22,41858,10427
22,44088,10018
20,40932,9979
21,45765,10327
21,42736,9724
21,41381,10284
21,43765,10259
22,43375,10357
20,40549,11086
21,40378,10107
21,44135,10299
22,42033,10034
21,41163,10004
21,41350,10018
21,43929,13514
21,42349,10551
21,41098,10409
22,43181,10266
21,40578,10384
22,42636,9977
20,40778,10284
22,43059,10361
21,41781,9969
21,42976,10569
21,40914,10427
21,43944,10514
21,41239,10466
21,40506,10193
21,43390,10652
21,40765,10706
21,41342,14058
21,41671,10883
21,43582,10854
21,41236,10428
20,41004,9948
21,40898,10057
21,44491,10385
22,40955,9884
21,40621,10653
21,40397,10293
22,44050,10658
21,40013,10293
21,40527,10398
21,44198,9609
20,39919,9830
22,40532,9701
21,40965,13129
21,45251,10387
21,40694,10331
21,41893,10303
21,40667,10311
21,44378,10631
21,41967,10472
21,41439,9802
21,42405,10274
21,41377,9958
21,41197,10228
21,44826,10560
22,50120,10289
21,41213,10509
21,42299,10567
21,41162,10487
21,43706,13742
21,41296,10593
21,41114,10492
21,43688,10514
21,41073,10176
21,40678,10375
21,40526,10055
22,44161,10157
21,42105,10055
22,40101,10434
21,41037,10720
22,45384,9924
21,40508,9755
21,40492,10010
21,42010,9915
22,47492,14021
22,40808,10114
21,41473,9970
21,43135,11409
21,42719,10900
20,41598,10222
21,40547,9989
21,44407,10157
21,42240,9887
21,41495,9991
21,40750,10642
21,46210,10659
21,42787,10161
22,40983,11139
20,43429,10359
21,43939,10310
21,42586,13195
21,40866,10249
22,43760,9999
21,40289,10668
21,43135,9793
21,41772,10038
21,44353,10411
21,41036,10378
21,42267,10644
21,44975,10245
21,42119,9979
22,40666,10766
21,42257,10077
21,45214,10200
21,42395,10016
21,41143,10155
21,43453,13233
21,44957,10074
21,40462,10221
21,41440,10182
20,45781,10117
22,42094,10084
21,44634,10311
21,42727,10634
21,44220,10025
21,40644,10397
21,41395,9873
21,40072,10335
21,44240,10199
20,40033,11418
21,39936,10681
21,40098,13621
21,43871,10247
21,40951,10658
21,40504,11539
21,43278,10968
21,40140,10848
22,41606,9794
21,40857,10030
21,45074,10024
21,42113,9796
21,40929,10208
21,41326,9859
21,44836,10427
21,41611,9907
21,41897,9781
21,44182,10196
21,41353,13275
21,42451,10412
21,41191,10008
21,43619,10239
21,41315,10333
21,41249,9706
21,41195,10446
21,42526,10370
21,41734,9581
21,39691,9536
21,43169,10624
21,40754,9998
21,39760,10920
20,39429,11138
22,43442,10845
21,40541,13261
21,41912,10037
20,40794,9844
21,44512,9936
21,40808,9956
21,43680,10507
21,41686,9920
22,43667,10263
21,41385,10126
22,42281,10709
20,44996,10299
21,41781,9935
22,41067,10321
21,42194,10639
21,44178,10322
21,42001,10503
21,41024,13798
21,41223,9954
20,44516,10373
21,40367,10461
21,40598,10177
21,44472,10232
21,40329,9878
21,40691,9933
21,41514,9873
21,44480,10830
22,40297,9926
21,40221,12367
21,42424,9926
21,44599,10341
21,41049,10320
21,41448,10569
21,46156,13197
22,41648,9960
20,40992,9761
21,41006,9728
22,45654,10173
21,40954,10029
22,41709,9780
21,41204,10069
21,46231,10105
22,41709,11432
